,Date,Price,Signal,Returns%
0,2014-12-31,8282.700195,BUY,-0.01999999999999602
1,2015-01-06,8127.350098000001,SELL,-1.9148430851201823
2,2015-01-09,8284.5,BUY,-1.9344601165031605
3,2015-02-04,8723.700195,SELL,3.2438011383379575
4,2015-02-18,8869.099609,BUY,3.223152378110285
5,2015-02-20,8833.599609,SELL,2.789423084415489
6,2015-03-02,8956.75,BUY,2.7688651997986113
7,2015-03-05,8937.75,SELL,2.530350903454078
8,2015-04-01,8586.25,BUY,2.509844833273391
9,2015-04-20,8448.099609,SELL,0.8403176449109537
10,2015-05-13,8235.450195,BUY,0.820149581381969
11,2015-06-02,8236.450195,SELL,0.8122253177401291
12,2015-06-17,8091.549805,BUY,0.7920628726765813
13,2015-07-24,8521.549805,SELL,6.127110812668519
14,2015-08-05,8567.950195,BUY,6.105885390505989
15,2015-08-07,8564.599609,SELL,6.043178702583603
16,2015-09-10,7788.100098000001,BUY,6.021970066843082
17,2015-10-28,8171.200195,SELL,11.214990336141852
18,2015-11-26,7883.799805,BUY,11.192747338074625
19,2015-12-04,7781.899901999999,SELL,9.733604714148498
20,2015-12-16,7750.899901999999,BUY,9.711657993205677
21,2016-01-06,7741.0,SELL,9.549613550989207
22,2016-01-28,7424.649901999999,BUY,9.527703628279014
23,2016-02-09,7298.200195,SELL,7.640797546687168
24,2016-02-19,7210.75,BUY,7.619269387177837
25,2016-02-24,7018.700195,SELL,4.732006733853751
26,2016-02-29,6987.049805,BUY,4.711060332506989
27,2016-04-05,7603.200195,SELL,13.922177274061426
28,2016-04-12,7708.950195,BUY,13.899392838606616
29,2016-04-28,7847.25,SELL,15.919577691689213
30,2016-05-25,7934.899901999999,BUY,15.896393776150873
31,2016-06-10,8170.049805,SELL,19.307104714774823
32,2016-07-01,8328.349609,BUY,19.283243293831873
33,2016-07-29,8638.5,SELL,23.70064417336924
34,2016-08-30,8744.349609,BUY,23.675904044534576
35,2016-09-12,8715.599609,SELL,23.244623921701262
36,2016-10-21,8693.049805,BUY,23.219974996916918
37,2016-10-25,8691.299805,SELL,23.170530519452868
38,2016-11-28,8126.899901999999,BUY,23.14589641334898
39,2016-12-21,8061.299805,SELL,22.1274359859012
40,2016-12-28,8034.850098000001,BUY,22.103010498704023
41,2017-02-14,8792.299805,SELL,33.58700523980687
42,2017-02-21,8907.849609,BUY,33.56028783875891
43,2017-02-23,8939.5,SELL,34.00803258845838
44,2017-03-14,9087.0,BUY,33.98123098194068
45,2017-03-21,9121.5,SELL,34.46301050314642
46,2017-04-03,9237.849609,BUY,34.436117901045805
47,2017-04-06,9261.950195,SELL,34.75989033964282
48,2017-04-25,9306.599609,BUY,34.732938361574895
49,2017-05-05,9285.299805,SELL,34.39769321772155
50,2017-05-09,9316.849609,BUY,34.370813679078026
51,2017-05-19,9427.900391,SELL,35.945231816460335
52,2017-05-25,9509.75,BUY,35.91804277009706
53,2017-06-09,9668.25,SELL,38.15576635438245
54,2017-07-06,9674.549805,BUY,38.128135201111576
55,2017-08-04,10066.400391,SELL,43.694027277141174
56,2017-08-31,9917.900391,BUY,43.665288471685756
57,2017-09-22,9964.400391,SELL,44.30999430361885
58,2017-10-09,9988.75,BUY,44.28113230475813
59,2017-11-07,10350.150391,SELL,49.4714305247831
60,2017-11-24,10389.700195,BUY,49.44153623867814
61,2017-11-29,10361.299805,SELL,49.00322911354792
62,2017-12-14,10252.099609,BUY,48.9734284677252
63,2018-02-01,11016.900391,SELL,60.05474388970359
64,2018-03-12,10421.400391,BUY,60.022732940925664
65,2018-03-16,10195.150391,SELL,56.517308226115205
66,2018-03-28,10113.700195,BUY,56.48600476446998
67,2018-05-16,10741.099609,SELL,66.16031381546236
68,2018-06-06,10684.650391,BUY,66.12708175269927
69,2018-06-19,10710.450195,SELL,66.49491662211076
70,2018-07-05,10749.75,BUY,66.46161763878635
71,2018-08-14,11435.099609,SELL,77.03895232345297
72,2018-08-17,11470.75,BUY,77.00354453298829
73,2018-08-31,11680.5,SELL,80.20411951591538
