,Date,Price,Signal,Returns%
46,2016-04-08,7555.200195,BUY,58.11760381009171
47,2016-04-11,7671.399901999999,SELL,60.51735789896401
48,2016-04-12,7708.950195,BUY,60.485254427384206
49,2016-04-28,7847.25,SELL,63.33171279785776
50,2016-05-10,7887.799805,BUY,63.299046455298196
51,2016-05-19,7783.399901999999,SELL,61.10545516316205
52,2016-05-24,7748.850098000001,BUY,61.073234072129424
53,2016-06-09,8203.599609,SELL,70.49188296099047
54,2016-06-21,8219.900391,BUY,70.45778458439827
55,2016-06-23,8270.450195,SELL,71.4717451777152
56,2016-06-28,8127.850098000001,BUY,71.43745082867966
57,2016-08-09,8678.25,SELL,83.01020372022842
58,2016-08-11,8592.150391,BUY,82.97360167948437
59,2016-08-19,8666.900391,SELL,84.52852254580768
60,2016-08-24,8650.299805,BUY,84.49161684129851
61,2016-08-25,8592.200195,SELL,83.21583114406636
62,2016-08-29,8607.450195,BUY,83.17918797783756
63,2016-09-12,8715.599609,SELL,85.44367026973606
64,2016-09-15,8742.549805,BUY,85.40658153568211
65,2016-09-16,8779.849609,SELL,86.16037315461477
66,2016-09-23,8831.549805,BUY,86.12314107998387
67,2016-09-26,8723.049805,SELL,83.79975803327764
68,2016-09-27,8706.400391,BUY,83.76299808167099
69,2016-09-28,8745.150391,SELL,84.54396482560671
70,2016-10-07,8697.599609,BUY,84.5070560326416
71,2016-10-10,8708.799805,SELL,84.70770313835834
72,2016-10-21,8693.049805,BUY,84.67076159773066
73,2016-10-24,8708.950195,SELL,84.97153974770183
74,2016-10-25,8691.299805,BUY,84.9345454397523
75,2016-10-28,8638.0,SELL,83.76366555311557
76,2016-11-25,8114.299805,BUY,83.72691282000494
77,2016-12-12,8170.799805,SELL,84.96920502658946
78,2016-12-14,8182.450195,BUY,84.93221118558415
79,2016-12-16,8139.450195,SELL,83.9235726740412
80,2016-12-29,8103.600098000001,BUY,83.88678795950639
81,2017-02-14,8792.299805,SELL,99.474849797118
82,2017-02-15,8724.700195,BUY,99.43495482715858
83,2017-03-07,8946.900391,SELL,104.47325071519066
84,2017-03-09,8927.0,BUY,104.43235606504763
85,2017-03-24,9108.0,SELL,108.5356228364115
86,2017-03-27,9045.200195,BUY,108.49391571184424
87,2017-03-28,9100.799805,SELL,109.73354423102936
88,2017-03-29,9143.799805,BUY,109.69159752218314
89,2017-04-12,9203.450195,SELL,111.01732737143809
90,2017-04-21,9119.400391,BUY,110.97512390596381
91,2017-05-22,9438.25,SELL,118.30796221839253
92,2017-05-24,9360.549805,BUY,118.26430062594886
93,2017-06-09,9668.25,SELL,125.39400160393942
94,2017-06-13,9606.900391,BUY,125.34892280361862
95,2017-06-14,9618.150391,SELL,125.56769132728465
96,2017-06-16,9588.049805,BUY,125.52257778901921
97,2017-06-19,9657.549805,SELL,127.1118707485698
98,2017-07-04,9613.299805,BUY,127.06644837442008
99,2017-08-07,10057.400391,SELL,137.50860717346998
100,2017-08-23,9852.5,BUY,137.4611054520353
101,2017-08-29,9796.049805,SELL,136.05334479526448
102,2017-08-30,9884.400391,BUY,136.00613412630543
103,2017-09-21,10121.900391,SELL,141.62849750095592
104,2017-10-05,9888.700195,BUY,141.58017180145572
105,2017-11-07,10350.150391,SELL,152.80279330045545
106,2017-11-20,10298.75,BUY,152.75223274179535
107,2017-11-29,10361.299805,SELL,154.23647447398127
108,2017-12-13,10192.950195,BUY,154.18562717908648
109,2018-01-02,10442.200195,SELL,160.3491926759596
110,2018-01-03,10443.200195,BUY,160.2971228374244
111,2018-02-01,11016.900391,SELL,174.5417005643186
112,2018-02-22,10382.700195,BUY,174.48679222420577
113,2018-02-27,10554.299805,SELL,178.96755565207587
114,2018-02-28,10492.849609,BUY,178.91176214094548
115,2018-03-01,10458.349609,SELL,177.93911433621423
116,2018-03-28,10113.700195,BUY,177.88352651334702
