,Date,Close,MACD,MACDSig
80,2015-01-30,8808.900391,162.7381166940013,119.62010388168059
81,2015-02-02,8797.400391,156.72833570143666,127.04175024563182
82,2015-02-03,8756.549805,146.97500372490686,131.02840094148684
83,2015-02-04,8723.700195,135.0380937863174,131.83033951045294
84,2015-02-05,8711.700195,123.18965330695028,130.1022022697524
85,2015-02-06,8661.049805,108.46232947488897,125.77422771077974
86,2015-02-09,8526.349609,84.9424751737024,117.60787720336428
87,2015-02-10,8565.549805,68.67431464515175,107.82116469172179
88,2015-02-11,8627.400391,60.07994143737051,98.27292004085155
89,2015-02-12,8711.549805,59.374560224010565,90.49324807748336
90,2015-02-13,8805.5,65.63988041041921,85.52257454407054
91,2015-02-16,8809.349609,70.10766554324073,82.43959274390457
92,2015-02-18,8869.099609,77.57550101148445,81.46677439742055
93,2015-02-19,8895.299805,84.63236208761373,82.09989193545918
94,2015-02-20,8833.599609,84.27481752802669,82.53487705397269
95,2015-02-23,8754.950195,76.76026591549453,81.37995482627706
96,2015-02-24,8762.099609,70.56835946219508,79.21763575346067
97,2015-02-25,8767.25,65.32381027556767,76.43887065788206
98,2015-02-26,8683.849609,53.81737946239082,71.91457241878382
99,2015-02-27,8844.599609,57.012427919731635,68.93414351897339
101,2015-03-02,8956.75,67.81242667212427,68.70980014960357
102,2015-03-03,8996.25,78.65217012004359,70.69827414369158
103,2015-03-04,8922.650391,80.37733170322645,72.63408565559855
104,2015-03-05,8937.75,82.01750025183901,74.51076857484665
105,2015-03-09,8756.75,67.92911378420649,73.19443761671862
106,2015-03-10,8712.049805,52.551255682394185,69.06580122985373
107,2015-03-11,8699.950195,38.93899049513675,63.04043908291034
108,2015-03-12,8776.0,33.897012294348315,57.21175372519794
109,2015-03-13,8647.75,19.32968450405133,49.63533988096862
110,2015-03-16,8633.150391,6.531613471721357,41.01459459911918
111,2015-03-17,8723.299805,3.621606646143846,33.53599700852411
112,2015-03-18,8685.900391,-1.6830141390946665,26.49219477900036
113,2015-03-19,8634.650391,-9.908195504860487,19.212116722228195
114,2015-03-20,8570.900391,-21.324982096217354,11.104696958539087
115,2015-03-23,8550.900391,-31.62217977210821,2.5593216124096267
116,2015-03-24,8542.950195,-39.963621737299036,-5.9452670575321065
117,2015-03-25,8530.799805,-47.012775507892,-14.158768747604086
118,2015-03-26,8342.150391,-67.04881475826733,-24.736777949736734
119,2015-03-27,8341.400391,-82.04230631046084,-36.19788362188156
120,2015-03-30,8492.299805,-80.81682870251643,-45.12167263800853
121,2015-03-31,8491.0,-79.03939532076402,-51.90521717455964
122,2015-04-01,8586.25,-69.14779486132102,-55.35373271191192
123,2015-04-06,8659.900391,-54.734711517183314,-55.2299284729662
124,2015-04-07,8660.299805,-42.786790270156416,-52.74130083240425
125,2015-04-08,8714.400391,-28.622568298607803,-47.917554325644964
126,2015-04-09,8778.299805,-12.101671126612928,-40.754377685838556
127,2015-04-10,8780.349609,1.143479639211364,-32.374806220828575
128,2015-04-13,8834.0,15.787506676377234,-22.742343641387414
130,2015-04-16,8706.700195,16.925862427131506,-14.808702427683633
131,2015-04-17,8606.0,9.591785281118064,-9.928604885923294
132,2015-04-20,8448.099609,-8.85963723819441,-9.714811356377517
133,2015-04-21,8377.75,-28.826850046905747,-13.537219094483163
134,2015-04-22,8429.700195,-39.997991534679386,-18.829373582522408
135,2015-04-23,8398.299805,-50.79936721273771,-25.22337230856547
136,2015-04-24,8305.25,-66.10584978429142,-33.39986780371066
137,2015-04-27,8213.799805,-84.63993744252548,-43.64788173147363
138,2015-04-28,8285.599609,-92.46876890760905,-53.412059166700715
139,2015-04-29,8239.75,-101.20621229583594,-62.970889792527764
140,2015-04-30,8181.5,-111.54516409805365,-72.68574465363295
141,2015-05-04,8331.950195,-106.37258754311915,-79.4231132315302
142,2015-05-05,8324.799805,-101.67817733576885,-83.87412605237793
143,2015-05-06,8097.0,-115.01355916948887,-90.10201267580013
144,2015-05-07,8057.299805,-127.31777919112756,-97.54516597886563
145,2015-05-08,8191.5,-124.80149408909529,-102.99643160091156
146,2015-05-11,8325.25,-110.73829072893568,-104.5448034265164
147,2015-05-12,8126.950195,-114.27692449828282,-106.4912276408697
148,2015-05-13,8235.450195,-107.09178657400298,-106.61133942749636
149,2015-05-14,8224.200195,-101.1394216866156,-105.51695587932021
150,2015-05-15,8262.349609,-92.2800438439408,-102.86957347224434
151,2015-05-18,8373.650391,-75.4086165558765,-97.37738208897079
152,2015-05-19,8365.650391,-61.96908102755333,-90.29572187668731
153,2015-05-20,8423.25,-46.13848944236997,-81.46427538982385
154,2015-05-21,8421.0,-33.3892967252923,-71.84927965691755
155,2015-05-22,8458.950195,-19.99274218370192,-61.477972162274426
156,2015-05-25,8370.25,-16.344827631930457,-52.45134325620563
157,2015-05-26,8339.349609,-15.76549753431027,-45.114174111826564
158,2015-05-27,8334.599609,-15.510860021537155,-39.19351129376869
159,2015-05-28,8319.0,-16.379009012709503,-34.63061083755685
160,2015-05-29,8433.650391,-7.726627213625761,-29.249814112770633
161,2015-06-01,8433.400391,-0.8795858928206144,-23.57576846878063
162,2015-06-02,8236.450195,-11.216197805091724,-21.10385433604285
163,2015-06-03,8135.100098000001,-27.27177102632959,-22.3374376741002
164,2015-06-04,8130.649901999999,-39.89513581189931,-25.84897730166002
165,2015-06-05,8114.700195,-50.602932304162096,-30.799768302160437
166,2015-06-08,8044.149901999999,-64.04350355816496,-37.448515353361344
167,2015-06-09,8022.399901999999,-75.57906789041044,-45.074625860771164
168,2015-06-10,8124.450195,-75.61483916051293,-51.182668520719524
169,2015-06-11,7965.350098000001,-87.47290314523161,-58.44071544562195
170,2015-06-12,7982.899901999999,-94.36658255040857,-65.62588886657927
171,2015-06-15,8013.899901999999,-96.2192763003286,-71.74456635332913
172,2015-06-16,8047.299805,-93.90992129185724,-76.17763734103475
173,2015-06-17,8091.549805,-87.50048450411578,-78.44220677365097
174,2015-06-18,8174.600098000001,-74.85659487834528,-77.72508439458983
175,2015-06-19,8224.950195,-60.0808149848981,-74.19623051265148
176,2015-06-22,8353.099609,-37.596922327811626,-66.87636887568351
177,2015-06-23,8381.549805,-17.283350652569425,-56.9577652310607
178,2015-06-24,8360.849609,-2.822495594728025,-46.130711303794165
179,2015-06-25,8398.0,11.502963297822134,-34.6039763834709
180,2015-06-26,8381.099609,21.247346187452422,-23.43371186928624
181,2015-06-29,8318.400391,23.63805218716152,-14.019359057996688
182,2015-06-30,8368.5,29.23828293693805,-5.3678306590097415
183,2015-07-01,8453.049805,40.03744209488832,3.7132238917698706
184,2015-07-02,8444.900391,47.39195892695898,12.448970898807692
185,2015-07-03,8484.900391,55.80484865092512,21.12014644923118
186,2015-07-06,8522.150391,64.73170129903701,29.842457419192346
187,2015-07-07,8510.799805,70.08253111394879,37.89047215814364
188,2015-07-08,8363.049805,61.68979058587138,42.650335843689184
189,2015-07-09,8328.549805,51.65912731645585,44.452094138242515
190,2015-07-10,8360.549805,45.76434410176989,44.71454413094799
191,2015-07-13,8459.650391,48.5298530691598,45.477605918590356
192,2015-07-14,8454.099609,49.70071819097029,46.322228373066345
193,2015-07-15,8523.799805,55.61180230417449,48.18014315928797
194,2015-07-16,8608.049805,66.3300385489456,51.8101222372195
195,2015-07-17,8609.849609,74.11519332135504,56.27113645404661
196,2015-07-20,8603.450195,78.859561404337,60.7888214441047
197,2015-07-21,8529.450195,75.77484054166962,63.78602526361769
198,2015-07-22,8633.5,80.79477484537165,67.18777517996848
199,2015-07-23,8589.799805,80.32097819049159,69.8144157820731
200,2015-07-24,8521.549805,73.58998675785915,70.5695299772303
201,2015-07-27,8361.0,54.670393792030154,67.38970274019027
202,2015-07-28,8337.0,37.30979652487622,61.37372149712747
203,2015-07-29,8375.049805,26.31831819277795,54.36264083625757
204,2015-07-30,8421.799805,21.136181970274265,47.717349063060915
205,2015-07-31,8532.849609,25.69390938603101,43.312661127654934
206,2015-08-03,8543.049805,29.78566120879259,40.60726114388247
207,2015-08-04,8516.900391,30.566018799743688,38.599012675054716
208,2015-08-05,8567.950195,34.901428413169924,37.85949582267776
209,2015-08-06,8588.650391,39.551677467414265,38.19793215162506
210,2015-08-07,8564.599609,40.82572272111065,38.72349026552218
211,2015-08-10,8525.599609,38.24754481194395,38.62830117480654
212,2015-08-11,8462.349609,30.746151352488596,37.05187121034295
213,2015-08-12,8349.450195,15.512386683654768,32.74397430500532
214,2015-08-13,8355.849609,3.910816203131617,26.977342684630578
215,2015-08-14,8518.549805,7.755631989581161,23.133000545620696
216,2015-08-17,8477.299805,7.388970489053463,19.984194534307253
217,2015-08-18,8466.549805,6.15994543321176,17.219344714088155
218,2015-08-19,8495.150391,7.408363484239089,15.257148468118343
219,2015-08-20,8372.75,-1.4620907548069226,11.91330062353329
220,2015-08-21,8299.950195,-14.202606688477317,6.69011916113117
221,2015-08-24,7809.0,-63.1867574434782,-7.285256159790705
222,2015-08-25,7880.700195,-95.12490265103224,-24.853185458039015
223,2015-08-26,7791.850098000001,-126.15137854126806,-45.11282407468482
224,2015-08-27,7948.950195,-136.49004703029823,-63.38826866580751
225,2015-08-28,8001.950195,-138.80678106552023,-78.47197114575006
226,2015-08-31,7971.299805,-141.48508777612915,-91.07459447182589
227,2015-09-01,7785.850098000001,-156.76481937246172,-104.21263945195307
228,2015-09-02,7717.0,-172.44194089810753,-117.85849974118396
229,2015-09-03,7823.0,-174.30359518859314,-129.1475188306658
230,2015-09-04,7655.049805,-187.1735268385337,-140.75272043223939
231,2015-09-07,7558.799805,-202.80183765442962,-153.16254387667743
232,2015-09-08,7688.25,-202.4085973802239,-163.01175457738674
233,2015-09-09,7818.600098000001,-189.39555404994644,-168.2885144718987
234,2015-09-10,7788.100098000001,-179.47484427209292,-170.52578043193756
235,2015-09-11,7789.299805,-169.56120791312424,-170.33286592817493
236,2015-09-14,7872.25,-153.24468286933916,-166.9152293164078
237,2015-09-15,7829.100098000001,-142.15685989920166,-161.9635554329666
238,2015-09-16,7899.149901999999,-126.26177936249314,-154.8232002188719
239,2015-09-18,7981.899901999999,-105.7683484079489,-145.0122298566873
240,2015-09-21,7977.100098000001,-88.88979457851474,-133.7877428010528
241,2015-09-22,7812.0,-87.82324546908967,-124.59484333466017
242,2015-09-23,7845.950195,-83.27851769994959,-116.33157820771805
243,2015-09-24,7868.5,-76.96994577028181,-108.45925172023081
244,2015-09-28,7795.700195,-76.95757390777453,-102.15891615773955
245,2015-09-29,7843.299805,-72.2737515778017,-96.18188324175199
246,2015-09-30,7948.899901999999,-59.35651834972941,-88.81681026334749
247,2015-10-01,7950.899901999999,-48.40020720693974,-80.73348965206594
248,2015-10-05,8119.299805,-25.831022941712945,-69.75299630999535
249,2015-10-06,8152.899901999999,-5.173893367057644,-56.83717572140782
250,2015-10-07,8177.399901999999,13.023845112996241,-42.86497155452701
251,2015-10-08,8129.350098000001,23.29987984109448,-29.632001275402715
252,2015-10-09,8189.700195,35.89963125665781,-16.525674768990612
253,2015-10-12,8143.600098000001,41.684618146267894,-4.8836161859389104
254,2015-10-13,8131.700195,44.792696887173406,5.0516464286835525
255,2015-10-14,8107.899901999999,44.81874435782902,13.005066014512646
256,2015-10-15,8179.5,50.04008572819748,20.412069957249614
257,2015-10-16,8238.150391,58.239286531441394,27.977513272087972
258,2015-10-19,8275.049805,66.9430092287812,35.770612463426616
259,2015-10-20,8261.650391,71.930382769674,43.0025665246761
260,2015-10-21,8251.700195,74.22440187128905,49.24693359399869
261,2015-10-23,8295.450195,78.66587664467534,55.130722204134024
262,2015-10-26,8260.549805,78.46511065066625,59.79759989344047
263,2015-10-27,8232.900391,75.20797480179044,62.87967487511047
264,2015-10-28,8171.200195,66.87706384552803,63.67915266919398
265,2015-10-29,8111.75,54.845399377281865,61.91240201081156
266,2015-10-30,8065.799805,41.12832021410031,57.75558565146932
267,2015-11-02,8050.799805,28.71604086728712,51.94767669463288
268,2015-11-03,8060.700195,19.453846953206266,45.448910746347565
269,2015-11-04,8040.200195,10.340118422763226,38.4271522816307
270,2015-11-05,7955.450195,-3.6787870460757404,30.005964416089412
271,2015-11-06,7954.299805,-14.712105495496871,21.062350433772156
272,2015-11-09,7915.200195,-26.307841198085043,11.588312107400718
273,2015-11-10,7783.350098000001,-45.610971310391506,0.1484554238422735
274,2015-11-13,7762.25,-61.897921850684725,-12.260820031063128
275,2015-11-16,7806.600098000001,-70.41506420731548,-23.8916688663136
276,2015-11-17,7837.549805,-73.8166656182675,-33.87666821670439
277,2015-11-18,7731.799805,-84.07641982208315,-43.916618537780145
278,2015-11-19,7842.75,-82.30582514049001,-51.594459858322125
279,2015-11-20,7856.549805,-78.87980981855162,-57.05152985036803
280,2015-11-23,7849.25,-75.87901519516981,-60.81702691932839
281,2015-11-24,7831.600098000001,-74.0712165449977,-63.467864844462255
282,2015-11-26,7883.799805,-67.64665446244089,-64.30362276805799
283,2015-11-27,7942.700195,-57.14365699647715,-62.871629613741824
284,2015-11-30,7935.25,-48.857920611504596,-60.06888781329438
285,2015-12-01,7954.899901999999,-40.24194783568146,-56.1034998177718
286,2015-12-02,7931.350098000001,-34.911560961908435,-51.86511204659912
287,2015-12-03,7864.149901999999,-35.69817877918831,-48.631725393116966
288,2015-12-04,7781.899901999999,-42.46891149894691,-47.39916261428296
289,2015-12-07,7765.399901999999,-48.605879738085605,-47.64050603904349
290,2015-12-08,7701.700195,-57.941590686265044,-49.7007229684878
291,2015-12-09,7612.5,-71.71127617915408,-54.10283361062106
292,2015-12-10,7683.299805,-76.03442109604202,-58.489151107705254
293,2015-12-11,7610.450195,-84.36637621786667,-63.66459612973755
294,2015-12-14,7650.049805,-86.77387785214069,-68.28645247421818
295,2015-12-15,7700.899901999999,-83.61480298609149,-71.35212257659285
296,2015-12-16,7750.899901999999,-76.19826509404538,-72.32135108008336
297,2015-12-17,7844.350098000001,-62.06451447100153,-70.26998375826699
298,2015-12-18,7761.950195,-56.85698684928866,-67.58738437647133
299,2015-12-21,7834.450195,-46.345596412342275,-63.33902678364552
300,2015-12-22,7786.100098000001,-41.43900940433741,-58.9590233077839
301,2015-12-23,7865.950195,-30.75276957294591,-53.31777256081631
302,2015-12-24,7861.049805,-22.420814838116712,-47.13838101627639
303,2015-12-28,7925.149901999999,-10.524024161677517,-39.81550964535662
304,2015-12-29,7928.950195,-0.7800875899747552,-32.00842523428025
305,2015-12-30,7896.25,4.254378072640975,-24.75586457289601
306,2015-12-31,7946.350098000001,12.146866075287107,-17.37531844325939
308,2016-01-04,7791.299805,5.823329130633283,-12.735588928480855
309,2016-01-05,7784.649901999999,0.27215175085439114,-10.134040792613806
310,2016-01-06,7741.0,-7.562206204823269,-9.6196738750557
311,2016-01-07,7568.299805,-27.390710686281636,-13.173881237300886
312,2016-01-08,7601.350098000001,-39.97722830923249,-18.534550651687205
313,2016-01-11,7563.850098000001,-52.37433210716608,-25.302506942782983
314,2016-01-12,7510.299805,-65.76212247754574,-33.39443004973554
315,2016-01-13,7562.399901999999,-71.34557303579095,-40.98465864694663
316,2016-01-14,7536.799805,-76.9491893530967,-48.17756478817664
317,2016-01-15,7437.799805,-88.36000909625,-56.21405364979131
318,2016-01-18,7351.0,-103.21735933266609,-65.61471478636628
319,2016-01-19,7435.100098000001,-106.97262751979997,-73.88629733305302
320,2016-01-20,7309.299805,-118.73107893114593,-82.8552536526716
321,2016-01-21,7276.799805,-129.18307272714537,-92.12081746756635
322,2016-01-22,7422.450195,-124.28095045646569,-98.55284406534624
323,2016-01-25,7436.149901999999,-117.93109512238243,-102.42849427675348
324,2016-01-27,7437.75,-111.48454999029582,-104.23970541946196
325,2016-01-28,7424.649901999999,-106.20838085273044,-104.63344050611566
326,2016-01-29,7563.549805,-89.78394404292703,-101.66354121347794
327,2016-02-01,7555.950195,-76.4988533908836,-96.63060364895907
328,2016-02-02,7455.549805,-73.22767269893029,-91.95001745895331
329,2016-02-03,7361.799805,-77.3089109294624,-89.02179615305513
330,2016-02-04,7404.0,-76.25905169777798,-86.4692472619997
331,2016-02-05,7489.100098000001,-67.77885158522986,-82.73116812664573
332,2016-02-08,7387.25,-68.48720573539595,-79.88237564839578
333,2016-02-09,7298.200195,-75.36539122928207,-78.97897876457304
334,2016-02-10,7215.700195,-86.47661472187883,-80.4785059560342
335,2016-02-11,6976.350098000001,-113.28995579759612,-87.04079592434658
336,2016-02-12,6980.950195,-132.63954627233034,-96.16054599394333
337,2016-02-15,7162.950195,-131.76940153005853,-103.28231710116637
338,2016-02-16,7048.25,-138.7358917003021,-110.37303202099352
339,2016-02-17,7108.450195,-137.81063748382167,-115.86055311355915
340,2016-02-18,7191.75,-128.87023292693448,-118.46248907623422
341,2016-02-19,7210.75,-118.88136630342615,-118.54626452167261
342,2016-02-22,7234.549805,-107.80199785135119,-116.39741118760833
343,2016-02-23,7109.549805,-107.86457814842834,-114.69084457977233
344,2016-02-24,7018.700195,-113.93164467008592,-114.53900459783506
345,2016-02-25,6970.600098000001,-121.22372282044398,-115.87594824235686
346,2016-02-26,7029.75,-120.83691183487826,-116.86814096086115
347,2016-02-29,6987.049805,-122.56307933240078,-118.0071286351691
348,2016-03-01,7222.299805,-103.75237774974812,-115.15617845808491
349,2016-03-02,7368.850098000001,-76.14166364653283,-107.35327549577451
350,2016-03-03,7475.600098000001,-45.12595699989379,-94.90781179659837
351,2016-03-04,7485.350098000001,-19.533868236859234,-79.83302308465055
352,2016-03-08,7485.299805,0.7355097653680787,-63.71931651464683
353,2016-03-09,7531.799805,20.317096407963618,-46.91203393012474
354,2016-03-10,7486.149901999999,31.785673778567798,-31.17249238838624
355,2016-03-11,7510.200195,42.3273384104823,-16.472526228612534
356,2016-03-14,7538.75,52.38159185815857,-2.7017026112583125
357,2016-03-15,7460.600098000001,53.4277345210603,8.52418481520541
358,2016-03-16,7498.75,56.681795917681484,18.155707035700626
359,2016-03-17,7512.549805,59.68616697295238,26.46179902315098
360,2016-03-18,7604.350098000001,68.68293499662013,34.90602621784481
361,2016-03-21,7704.25,82.91819631434646,44.508460237145144
362,2016-03-22,7714.899901999999,93.97580695000943,54.401929579718
363,2016-03-23,7716.5,101.69587088450317,63.860717840675036
364,2016-03-28,7615.100098000001,98.49654564931097,70.78788340240223
365,2016-03-29,7597.0,93.4236015858487,75.31502703909152
366,2016-03-30,7735.200195,99.40893331292864,80.13380829385895
367,2016-03-31,7738.399901999999,103.2206777223164,84.75118217955044
368,2016-04-01,7713.049805,103.00855318012873,88.4026563796661
369,2016-04-04,7758.799805,105.31804474188903,91.78573405211068
370,2016-04-05,7603.200195,93.51476531316166,92.13154030432088
371,2016-04-06,7614.350098000001,84.09093733551799,90.5234197105603
372,2016-04-07,7546.450195,70.33277856858422,86.48529148216508
373,2016-04-08,7555.200195,59.450086901401846,81.07825056601244
374,2016-04-11,7671.399901999999,59.51575994960422,76.7657524427308
375,2016-04-12,7708.950195,61.88443588253085,73.78948913069081
376,2016-04-13,7850.450195,74.32274966607747,73.89614123776815
377,2016-04-18,7914.700195,88.34624052593699,76.78616109540192
378,2016-04-20,7914.75,98.33048429903647,81.09502573612883
379,2016-04-21,7912.049805,104.81692202099111,85.8394049931013
380,2016-04-22,7899.299805,107.68730004222562,90.20898400292616
381,2016-04-25,7855.049805,105.17905148288355,93.20299749891764
382,2016-04-26,7962.649901999999,110.5987613297475,96.68215026508362
383,2016-04-27,7979.899901999999,114.96065637979882,100.33785148802667
384,2016-04-28,7847.25,106.48624400727931,101.56752999187721
385,2016-04-29,7849.799805,98.83663193186021,101.02135037987382
386,2016-05-02,7805.899901999999,88.2150161698437,98.4600835378678
387,2016-05-03,7747.0,74.18937042843663,93.60594091598158
388,2016-05-04,7706.549805,59.12835754923162,86.71042424263159
389,2016-05-05,7735.5,48.96400851225644,79.16114109655656
390,2016-05-06,7733.450195,40.27897558001405,71.38470799324806
391,2016-05-09,7866.049805,43.593189600849655,65.82640431476838
392,2016-05-10,7887.799805,47.42805027699251,62.14673350721321
393,2016-05-11,7848.850098000001,46.784981014405275,59.07438300865163
394,2016-05-12,7900.399901999999,49.86022472019158,57.23155135095962
395,2016-05-13,7814.899901999999,44.880883182328944,54.761417717233485
396,2016-05-16,7860.75,44.12578428876441,52.63429103153967
397,2016-05-17,7890.75,45.42448704407616,51.19233023404697
398,2016-05-18,7870.149901999999,44.28101856981448,49.810067901200476
399,2016-05-19,7783.399901999999,35.960283798585806,47.04011108067755
400,2016-05-20,7749.700195,26.343090085531003,42.90070688164824
401,2016-05-23,7731.049805,17.020265152676075,37.72461853585381
402,2016-05-24,7748.850098000001,10.942060841719467,32.36810699702694
403,2016-05-25,7934.899901999999,20.896818913286552,30.073849380278865
404,2016-05-26,8069.649901999999,39.20727815553164,31.90053513532942
405,2016-05-27,8156.649901999999,60.046443907653156,37.52971688979417
406,2016-05-30,8178.5,77.43216342390224,45.51020619661579
407,2016-05-31,8160.100098000001,88.70323737624676,54.14881243254199
408,2016-06-01,8179.950195,98.10647128903747,62.94034420384109
409,2016-06-02,8218.950195,107.46676599234524,71.84562856154193
410,2016-06-03,8220.799805,113.7231849651107,80.2211398422557
411,2016-06-06,8201.049805,115.75344843419953,87.32760156064447
412,2016-06-07,8266.450195,121.24210820702592,94.11050288992077
413,2016-06-08,8273.049805,124.68712839135515,100.22582799020765
414,2016-06-09,8203.599609,120.42509576777957,104.26568154572205
415,2016-06-10,8170.049805,113.03719301406363,106.01998383939036
416,2016-06-13,8110.600098000001,101.21835020686103,105.05965711288451
417,2016-06-14,8108.850098000001,90.66548646666706,102.18082298364104
418,2016-06-15,8206.599609,89.16203015207975,99.57706441732878
419,2016-06-16,8140.75,81.71505676427478,96.004662886718
420,2016-06-17,8170.200195,77.29861104147221,92.26345251766884
421,2016-06-20,8238.5,78.40595440917514,89.49195289597012
422,2016-06-21,8219.900391,76.89628647892278,86.97281961256066
423,2016-06-22,8203.700195,73.54486392981926,84.28722847601237
424,2016-06-23,8270.450195,75.40577373972701,82.5109375287553
425,2016-06-24,8088.600098000001,61.497866009714926,78.30832322494724
426,2016-06-27,8094.700195,50.38714414705919,72.72408740936964
427,2016-06-28,8127.850098000001,43.75238686837383,66.92974730117048
428,2016-06-29,8204.0,44.13024856890934,62.369847554718255
429,2016-06-30,8287.75,50.60429692609432,60.01673742899347
430,2016-07-01,8328.349609,58.338585138404596,59.6811069708757
431,2016-07-04,8370.700195,67.11177979889453,61.16724153647947
432,2016-07-05,8335.950195,70.44847897963245,63.02348902511007
433,2016-07-07,8337.900391,72.41544150608479,64.901879521305
434,2016-07-08,8323.200195,71.95859660793394,66.3132229386308
435,2016-07-11,8467.900391,82.32366428479327,69.5153112078633
436,2016-07-12,8521.049805,93.74612168079511,74.36147330244967
437,2016-07-13,8519.5,101.5033773992509,79.78985412180992
438,2016-07-14,8565.0,110.05389538494273,85.84266237443649
439,2016-07-15,8541.400391,113.6162538251865,91.39738066458649
440,2016-07-18,8508.700195,112.5039406279393,95.61869265725706
441,2016-07-19,8528.549805,111.93381865712763,98.88171785723118
442,2016-07-20,8565.849609,113.18702576652504,101.74277943908996
443,2016-07-21,8510.099609,108.4317091056073,103.08056537239344
444,2016-07-22,8541.200195,105.95130309371416,103.65471291665759
445,2016-07-25,8635.650391,110.33503136253057,104.9907766058322
446,2016-07-26,8590.650391,108.92245343795548,105.77711197225686
447,2016-07-27,8615.799805,108.58067238094736,106.33782405399498
448,2016-07-28,8666.299805,111.103998648181,107.29105897283219
449,2016-07-29,8638.5,109.59717297552197,107.75228177337014
450,2016-08-01,8636.549805,107.0120698077626,107.60423938024864
