,Date,Open,High,Low,Close,Adj Close,Volume,STOK,STOD
240,2015-09-21,7911.5,7987.899901999999,7908.350098000001,7977.100098000001,7977.100098000001,121800.0,78.6088835501171,68.55579038319031
241,2015-09-22,8014.799805,8021.600098000001,7787.75,7812.0,7812.0,168400.0,74.52311671516325,73.64105350789458
242,2015-09-23,7737.350098000001,7882.899901999999,7723.25,7845.950195,7845.950195,146700.0,65.73231768509542,72.95477265012526
243,2015-09-24,7838.399901999999,7894.5,7804.100098000001,7868.5,7868.5,202500.0,58.71000290979631,66.321812436685
244,2015-09-28,7892.799805,7893.950195,7787.950195,7795.700195,7795.700195,136300.0,57.656022631749124,60.699447742213614
245,2015-09-29,7725.700195,7926.549805,7691.200195,7843.299805,7843.299805,240700.0,57.48464274167472,57.950222761073384
246,2015-09-30,7924.25,7957.700195,7874.5,7948.899901999999,7948.899901999999,210700.0,60.150586271102576,58.430417214842144
247,2015-10-01,7992.049805,8008.25,7930.649901999999,7950.899901999999,7950.899901999999,156900.0,67.700990506258,61.77873983967843
248,2015-10-05,8005.100098000001,8128.899901999999,8005.100098000001,8119.299805,8119.299805,183100.0,80.65887598708085,69.50348425481381
249,2015-10-06,8180.450195,8180.950195,8096.5,8152.899901999999,8152.899901999999,178500.0,88.14326436964045,78.83437695432643
250,2015-10-07,8146.200195,8188.899901999999,8132.899901999999,8177.399901999999,8177.399901999999,193900.0,96.58953042512742,88.46389026061625
251,2015-10-08,8196.75,8196.75,8105.850098000001,8129.350098000001,8129.350098000001,171700.0,92.87663252679978,92.53647577385588
252,2015-10-09,8186.350098000001,8232.200195,8139.649901999999,8189.700195,8189.700195,199700.0,92.16718226695995,93.87778173962904
253,2015-10-12,8231.5,8244.5,8128.200195,8143.600098000001,8143.600098000001,199100.0,86.85871667449477,90.63417715608483
254,2015-10-13,8121.950195,8150.25,8088.600098000001,8131.700195,8131.700195,145900.0,84.50713606312725,87.84434500152732
255,2015-10-14,8102.399901999999,8139.299805,8096.350098000001,8107.899901999999,8107.899901999999,138900.0,78.89632336547332,83.42072536769844
256,2015-10-15,8134.350098000001,8190.549805,8129.799805,8179.5,8179.5,167200.0,81.05909911414719,81.48751951424924
257,2015-10-16,8193.650391,8246.400391,8147.649901999999,8238.150391,8238.150391,156400.0,87.3593630291907,82.4382618362704
258,2015-10-19,8262.549805,8283.049805,8239.200195,8275.049805,8275.049805,124500.0,95.13821833310679,87.85222682548157
259,2015-10-20,8280.299805,8294.049805,8229.200195,8261.650391,8261.650391,155100.0,96.47997699416642,92.99251945215462
260,2015-10-21,8258.349609,8294.400391,8217.150391,8251.700195,8251.700195,144800.0,93.06233724973254,94.89351085900189
261,2015-10-23,8308.25,8328.099609,8280.75,8295.450195,8295.450195,152000.0,90.14350448971611,93.22860624453834
262,2015-10-26,8333.650391,8336.299805,8252.049805,8260.549805,8260.549805,133900.0,82.52385089700768,88.57656421215209
263,2015-10-27,8230.349609,8241.950195,8217.049805,8232.900391,8232.900391,156700.0,72.52218813027584,81.72984783899985
264,2015-10-28,8188.899901999999,8209.099609,8131.799805,8171.200195,8171.200195,188900.0,53.673875493656816,69.57330484031341
265,2015-10-29,8175.450195,8179.600098000001,8098.0,8111.75,8111.75,217500.0,33.6496551985556,53.281906274162715
266,2015-10-30,8123.549805,8146.100098000001,8044.399901999999,8065.799805,8065.799805,199500.0,16.67469021792052,34.66607363671095
267,2015-11-02,8054.549805,8060.700195,7995.600098000001,8050.799805,8050.799805,136100.0,10.959688899316921,20.428011438597647
268,2015-11-03,8086.350098000001,8100.350098000001,8031.75,8060.700195,8060.700195,132500.0,14.213625489120624,13.94933486878599
269,2015-11-04,8104.899901999999,8116.100098000001,8027.299805,8040.200195,8040.200195,122100.0,16.133454927410913,13.768923105282788
270,2015-11-05,8030.350098000001,8031.200195,7944.100098000001,7955.450195,7955.450195,132100.0,11.697486073924772,14.014855496818738
271,2015-11-06,7956.549805,8002.649901999999,7926.149901999999,7954.299805,7954.299805,219500.0,7.616004856657302,11.815648619330965
272,2015-11-09,7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800.0,11.724506882087846,10.345999270889942
273,2015-11-10,7877.600098000001,7885.100098000001,7772.850098000001,7783.350098000001,7783.350098000001,165200.0,11.447651350586112,10.262721029777055
274,2015-11-13,7762.450195,7775.100098000001,7730.899901999999,7762.25,7762.25,160900.0,10.88601495542393,11.352724396032599
275,2015-11-16,7732.950195,7838.850098000001,7714.149901999999,7806.600098000001,7806.600098000001,149500.0,7.367199254318662,9.90028852010954
276,2015-11-17,7848.75,7860.450195,7793.0,7837.549805,7837.549805,145000.0,14.472747548699118,10.90865391948054
277,2015-11-18,7823.149901999999,7843.399901999999,7725.049805,7731.799805,7731.799805,143600.0,13.935276820407099,11.925074541141596
278,2015-11-19,7788.5,7854.899901999999,7765.450195,7842.75,7842.75,132600.0,18.191740539772784,15.533254969626304
279,2015-11-20,7841.899901999999,7906.950195,7817.799805,7856.549805,7856.549805,151900.0,21.387308638689944,17.838108666289912
280,2015-11-23,7869.5,7877.5,7825.200195,7849.25,7849.25,127000.0,31.402360096700395,23.660469758387677
281,2015-11-24,7837.0,7870.350098000001,7812.649901999999,7831.600098000001,7831.600098000001,130600.0,31.932660520944353,28.2407764187782
282,2015-11-26,7837.149901999999,7897.100098000001,7832.0,7883.799805,7883.799805,219800.0,35.01264594482259,32.78255552082242
283,2015-11-27,7910.600098000001,7959.299805,7879.450195,7942.700195,7942.700195,150300.0,47.83774389140348,38.26101678572345
284,2015-11-30,7936.25,7966.0,7922.799805,7935.25,7935.25,216300.0,63.64365350430811,48.83134778017803
285,2015-12-01,7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,7954.899901999999,138600.0,80.67940552749829,64.05360097440327
286,2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098000001,7931.350098000001,126300.0,83.95592321212227,76.09299408130953
287,2015-12-03,7902.299805,7912.299805,7853.299805,7864.149901999999,7864.149901999999,125700.0,77.26724219090569,80.63419031017538
288,2015-12-04,7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,7781.899901999999,152500.0,54.67978567077466,71.96765035793418
289,2015-12-07,7816.549805,7825.399901999999,7746.049805,7765.399901999999,7765.399901999999,137600.0,32.66453370111696,54.870520520932416
290,2015-12-08,7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100.0,15.650622746003798,34.331647372631785
291,2015-12-09,7695.5,7702.850098000001,7606.899901999999,7612.5,7612.5,140000.0,7.63469013867114,18.64994886193061
292,2015-12-10,7643.299805,7691.950195,7610.0,7683.299805,7683.299805,140800.0,9.18312657410143,10.822813152925432
293,2015-12-11,7699.600098000001,7703.049805,7575.299805,7610.450195,7610.450195,167800.0,10.239977212510512,9.019264641761003
294,2015-12-14,7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900.0,17.44449451168438,12.289199432765416
295,2015-12-15,7659.149901999999,7705.0,7625.100098000001,7700.899901999999,7700.899901999999,134300.0,22.269731890185525,16.651401204793448
296,2015-12-16,7725.25,7776.600098000001,7715.75,7750.899901999999,7750.899901999999,154300.0,34.925097801128544,24.879774734332795
297,2015-12-17,7783.049805,7852.899901999999,7737.549805,7844.350098000001,7844.350098000001,175900.0,50.048685503016166,35.747838398110055
298,2015-12-18,7828.899901999999,7836.149901999999,7753.350098000001,7761.950195,7761.950195,191400.0,54.800605565285174,46.5914629564766
299,2015-12-21,7745.649901999999,7840.75,7733.450195,7834.450195,7834.450195,126300.0,61.30383911266804,55.384376726989764
300,2015-12-22,7829.399901999999,7846.299805,7776.850098000001,7786.100098000001,7786.100098000001,125700.0,60.163080426914014,58.75584170162238
301,2015-12-23,7830.450195,7871.450195,7826.100098000001,7865.950195,7865.950195,117900.0,76.50853761861416,65.99181905273204
302,2015-12-24,7888.75,7888.75,7835.5,7861.049805,7861.049805,93500.0,85.04887441686368,73.90683082079725
303,2015-12-28,7863.200195,7937.200195,7863.0,7925.149901999999,7925.149901999999,122900.0,95.65339215457345,85.73693473001708
304,2015-12-29,7929.200195,7942.149901999999,7902.75,7928.950195,7928.950195,113000.0,95.10058616316006,91.93428424486574
305,2015-12-30,7938.600098000001,7944.75,7889.850098000001,7896.25,7896.25,106800.0,93.72844653305606,94.8274749502632
306,2015-12-31,7897.799805,7955.549805,7891.149901999999,7946.350098000001,7946.350098000001,150900.0,94.0105403046213,94.27985766694582
308,2016-01-04,7924.549805,7937.549805,7781.100098000001,7791.299805,7791.299805,134700.0,81.60031833705425,89.7797683915772
309,2016-01-05,7828.399901999999,7831.200195,7763.25,7784.649901999999,7784.649901999999,145200.0,68.46753397449044,81.35946420538868
310,2016-01-06,7788.049805,7800.950195,7721.200195,7741.0,7741.0,147100.0,39.402186304288016,63.15667953861091
311,2016-01-07,7673.350098000001,7674.950195,7556.600098000001,7568.299805,7568.299805,188900.0,20.581623996380795,42.817114758386424
312,2016-01-08,7611.649901999999,7634.100098000001,7581.049805,7601.350098000001,7601.350098000001,157400.0,8.226398776853932,22.736736359174255
313,2016-01-11,7527.450195,7605.100098000001,7494.350098000001,7563.850098000001,7563.850098000001,189000.0,9.73965785003531,12.849226874423353
314,2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900.0,10.36553613266746,9.443864253185575
315,2016-01-13,7557.899901999999,7590.950195,7425.799805,7562.399901999999,7562.399901999999,215200.0,15.221807328520754,11.775667103741183
316,2016-01-14,7467.399901999999,7604.799805,7443.799805,7536.799805,7536.799805,200800.0,17.183102681960808,14.256815381049682
317,2016-01-15,7561.649901999999,7566.5,7427.299805,7437.799805,7437.799805,197500.0,16.33475519899321,16.246555069824932
318,2016-01-18,7420.350098000001,7463.649901999999,7336.399901999999,7351.0,7351.0,233600.0,8.525529013136303,14.014462298030116
319,2016-01-19,7381.799805,7462.75,7364.149901999999,7435.100098000001,7435.100098000001,188300.0,6.854850355730459,10.571711522620001
320,2016-01-20,7357.0,7470.899901999999,7241.5,7309.299805,7309.299805,225600.0,9.264813434028733,8.215064267631842
321,2016-01-21,7376.649901999999,7398.700195,7250.0,7276.799805,7276.799805,240700.0,10.169266903574105,8.762976897777778
322,2016-01-22,7355.700195,7433.399901999999,7327.600098000001,7422.450195,7422.450195,229200.0,15.08389129013914,11.50599054258067
323,2016-01-25,7468.75,7487.149901999999,7421.200195,7436.149901999999,7436.149901999999,163200.0,23.516545304753578,16.256567832822288
324,2016-01-27,7469.600098000001,7477.899901999999,7419.700195,7437.75,7437.75,187600.0,36.91814638749653,25.172860994129763
325,2016-01-28,7426.5,7468.850098000001,7409.600098000001,7424.649901999999,7424.649901999999,274500.0,42.23994013833343,34.22487727686119
326,2016-01-29,7413.350098000001,7575.649901999999,7402.799805,7563.549805,7563.549805,298700.0,60.166426483602436,46.44150433647747
327,2016-02-01,7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400.0,73.92564681838866,58.77733781344151
328,2016-02-02,7566.649901999999,7576.299805,7428.049805,7455.549805,7455.549805,230200.0,78.01488983212404,70.70232104470504
329,2016-02-03,7392.450195,7419.399901999999,7350.299805,7361.799805,7361.799805,192000.0,59.528411160767575,70.48964927042675
330,2016-02-04,7411.450195,7457.049805,7365.950195,7404.0,7404.0,222700.0,45.767408526359496,61.10356983975036
331,2016-02-05,7418.25,7503.149901999999,7406.649901999999,7489.100098000001,7489.100098000001,249800.0,49.12098483590637,51.47226817434447
332,2016-02-08,7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500.0,51.61812657602824,48.835506646098025
333,2016-02-09,7303.950195,7323.450195,7275.149901999999,7298.200195,7298.200195,212100.0,41.79319761431908,47.51076967541788
334,2016-02-10,7264.299805,7271.850098000001,7177.75,7215.700195,7215.700195,246900.0,21.792892384982853,38.40140552511004
335,2016-02-11,7203.600098000001,7208.649901999999,6959.950195,6976.350098000001,6976.350098000001,292300.0,9.111547552078415,24.2325458504601
336,2016-02-12,7023.649901999999,7034.799805,6869.0,6980.950195,6980.950195,333900.0,8.947921094225835,13.284120343762352
337,2016-02-15,7057.350098000001,7182.799805,7056.799805,7162.950195,7162.950195,354200.0,19.35101261925754,12.470160421853913
338,2016-02-16,7201.25,7204.649901999999,7037.700195,7048.25,7048.25,253800.0,26.666221614719827,18.321718442734387
339,2016-02-17,7058.850098000001,7123.700195,6960.649901999999,7108.450195,7108.450195,260000.0,32.47659671483173,26.164610316269684
340,2016-02-18,7177.399901999999,7215.100098000001,7127.850098000001,7191.75,7191.75,246700.0,33.789049027459775,30.977289119003757
341,2016-02-19,7170.549805,7226.850098000001,7145.950195,7210.75,7210.75,192300.0,41.726198182543925,35.99728130827845
342,2016-02-22,7208.850098000001,7252.399901999999,7200.700195,7234.549805,7234.549805,154400.0,49.7481103964493,41.75445253548431
343,2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400.0,47.49941439732993,46.32457432544103
344,2016-02-24,7075.0,7090.799805,7009.75,7018.700195,7018.700195,199700.0,39.14743915326546,45.4649879823482
345,2016-02-25,7029.850098000001,7034.200195,6961.399901999999,6970.600098000001,6970.600098000001,283100.0,25.475888795688032,37.37424744876111
346,2016-02-26,7039.299805,7052.899901999999,6985.100098000001,7029.75,7029.75,206700.0,24.807165110867572,29.81016435327366
347,2016-02-29,7050.450195,7094.600098000001,6825.799805,6987.049805,6987.049805,473400.0,29.103498052485474,26.462183986346997
348,2016-03-01,7038.25,7235.5,7035.100098000001,7222.299805,7222.299805,275100.0,54.82241131358932,36.24435815898076
349,2016-03-02,7321.700195,7380.350098000001,7308.149901999999,7368.850098000001,7368.850098000001,338500.0,75.67368950355095,53.19986628987522
350,2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098000001,7475.600098000001,278600.0,96.53390492440678,75.67666858051565
351,2016-03-04,7505.399901999999,7505.899901999999,7444.100098000001,7485.350098000001,7485.350098000001,281700.0,97.8786468852577,90.02874710440511
352,2016-03-08,7486.399901999999,7527.149901999999,7442.149901999999,7485.299805,7485.299805,257000.0,96.5808721761227,96.99780799526236
353,2016-03-09,7436.100098000001,7539.0,7424.299805,7531.799805,7531.799805,245100.0,96.66725889942718,97.04225932026917
354,2016-03-10,7545.350098000001,7547.100098000001,7447.399901999999,7486.149901999999,7486.149901999999,224700.0,94.85777246001653,96.0353011785221
355,2016-03-11,7484.850098000001,7543.950195,7460.600098000001,7510.200195,7510.200195,198700.0,95.14154874209623,95.55552670051328
356,2016-03-14,7542.600098000001,7583.700195,7515.049805,7538.75,7538.75,166900.0,93.50110783864419,94.50014301358563
357,2016-03-15,7535.850098000001,7545.200195,7452.799805,7460.600098000001,7460.600098000001,193700.0,90.903705098023,93.1821205595878
358,2016-03-16,7457.049805,7508.0,7405.149901999999,7498.75,7498.75,195400.0,88.87274676469472,91.09251990045396
359,2016-03-17,7557.399901999999,7585.299805,7479.399901999999,7512.549805,7512.549805,239600.0,87.65681812821656,89.14442333031143
360,2016-03-18,7534.649901999999,7613.600098000001,7517.899901999999,7604.350098000001,7604.350098000001,237400.0,92.67951723417504,89.73636070902876
361,2016-03-21,7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800.0,95.95881030668811,92.09838188969321
362,2016-03-22,7695.549805,7728.200195,7643.799805,7714.899901999999,7714.899901999999,208900.0,98.09624794181553,95.57819182755954
363,2016-03-23,7717.450195,7726.850098000001,7670.600098000001,7716.5,7716.5,199600.0,97.28037060210063,97.11180961686807
364,2016-03-28,7741.0,7749.399901999999,7587.700195,7615.100098000001,7615.100098000001,242400.0,84.73318884147064,93.36993579512891
365,2016-03-29,7606.549805,7652.899901999999,7582.25,7597.0,7597.0,216800.0,71.03193325300504,84.3484975655254
366,2016-03-30,7651.100098000001,7741.950195,7643.450195,7735.200195,7735.200195,232600.0,70.86425436940247,75.54312548795936
367,2016-03-31,7727.649901999999,7777.600098000001,7702.0,7738.399901999999,7738.399901999999,380100.0,80.36003403151429,74.08540721797391
368,2016-04-01,7718.049805,7740.149901999999,7666.100098000001,7713.049805,7713.049805,183900.0,89.33965706350132,80.18798182147266
369,2016-04-04,7733.149901999999,7764.450195,7704.399901999999,7758.799805,7758.799805,155500.0,89.03202062842581,86.24390390781377
370,2016-04-05,7736.299805,7736.299805,7588.649901999999,7603.200195,7603.200195,203800.0,76.93199504540814,85.1012242457784
371,2016-04-06,7636.049805,7638.649901999999,7591.75,7614.350098000001,7614.350098000001,165600.0,68.09862546024813,78.02088037802734
372,2016-04-07,7630.399901999999,7630.75,7535.850098000001,7546.450195,7546.450195,234400.0,43.9428675768105,62.99116269415557
373,2016-04-08,7542.350098000001,7569.350098000001,7526.700195,7555.200195,7555.200195,143400.0,31.00548581399205,47.68232628368353
374,2016-04-11,7577.799805,7678.799805,7516.850098000001,7671.399901999999,7671.399901999999,179800.0,32.03969288854123,35.66268209311456
375,2016-04-12,7669.25,7717.399901999999,7663.350098000001,7708.950195,7708.950195,163400.0,49.10207421476641,37.38241763909986
376,2016-04-13,7777.149901999999,7864.799805,7772.200195,7850.450195,7850.450195,220400.0,76.27311576064098,52.47162762131618
377,2016-04-18,7908.149901999999,7920.600098000001,7842.75,7914.700195,7914.700195,184600.0,89.36227115690917,71.57915371077216
378,2016-04-20,7950.049805,7950.399901999999,7877.549805,7914.75,7914.75,205300.0,95.39729459119916,87.01089383624975
379,2016-04-21,7953.649901999999,7978.450195,7884.100098000001,7912.049805,7912.049805,223700.0,91.97703358823073,92.245533112113
380,2016-04-22,7891.799805,7923.350098000001,7873.350098000001,7899.299805,7899.299805,183300.0,86.74847191602726,91.3742666984857
381,2016-04-25,7894.799805,7911.0,7827.0,7855.049805,7855.049805,146300.0,80.57834246945565,86.43461599123786
382,2016-04-26,7828.149901999999,7974.5,7822.549805,7962.649901999999,7962.649901999999,202400.0,84.23230595638269,83.85304011395517
383,2016-04-27,7942.0,7991.0,7940.549805,7979.899901999999,7979.899901999999,206800.0,89.1676088996529,84.65941910849706
384,2016-04-28,7967.399901999999,7992.0,7834.450195,7847.25,7847.25,292500.0,87.92397918667388,87.10796468090314
385,2016-04-29,7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700.0,79.08914623433812,85.39357810688828
386,2016-05-02,7822.700195,7829.799805,7777.299805,7805.899901999999,7805.899901999999,146300.0,66.81396116545965,77.94236219549053
387,2016-05-03,7824.799805,7890.25,7735.149901999999,7747.0,7747.0,186500.0,59.781092900937374,68.56140010024502
388,2016-05-04,7724.149901999999,7749.0,7697.25,7706.549805,7706.549805,199700.0,40.805104941790134,55.800053002729044
389,2016-05-05,7731.0,7777.549805,7706.850098000001,7735.5,7735.5,185100.0,24.853007246758906,41.81306836316214
390,2016-05-06,7717.649901999999,7738.899901999999,7678.350098000001,7733.450195,7733.450195,163600.0,14.563028452036322,26.740380213528454
391,2016-05-09,7755.25,7873.649901999999,7753.549805,7866.049805,7866.049805,160600.0,30.129395995386748,23.181810564727325
392,2016-05-10,7873.549805,7896.899901999999,7837.700195,7887.799805,7887.799805,162000.0,48.06309073866684,30.91850506202997
393,2016-05-11,7804.649901999999,7893.100098000001,7780.899901999999,7848.850098000001,7848.850098000001,214100.0,60.327285335269515,46.173257356441034
394,2016-05-12,7871.450195,7916.049805,7849.649901999999,7900.399901999999,7900.399901999999,152700.0,63.97786270204747,57.45607959199461
395,2016-05-13,7881.0,7881.0,7784.200195,7814.899901999999,7814.899901999999,179500.0,56.23038135047769,60.17850979593157
396,2016-05-16,7831.200195,7873.899901999999,7772.149901999999,7860.75,7860.75,205200.0,57.49505064407745,59.23443156553421
397,2016-05-17,7896.850098000001,7940.100098000001,7879.700195,7890.75,7890.75,183400.0,56.46950146345002,56.73164448600173
398,2016-05-18,7846.75,7882.049805,7810.75,7870.149901999999,7870.149901999999,156400.0,66.38290561368048,60.11581924040266
399,2016-05-19,7875.5,7876.200195,7766.799805,7783.399901999999,7783.399901999999,170400.0,60.37612570261856,61.076177593249696
400,2016-05-20,7792.200195,7812.399901999999,7735.75,7749.700195,7749.700195,157000.0,46.8894880611266,57.88283979247522
401,2016-05-23,7813.950195,7820.600098000001,7722.200195,7731.049805,7731.049805,172000.0,29.1753719197704,45.48032856117186
402,2016-05-24,7738.049805,7761.549805,7715.799805,7748.850098000001,7748.850098000001,147000.0,24.77552422795271,33.6134614029499
403,2016-05-25,7811.799805,7941.200195,7809.299805,7934.899901999999,7934.899901999999,176200.0,48.22359533757669,34.058163828433266
404,2016-05-26,7974.450195,8083.0,7948.5,8069.649901999999,8069.649901999999,264300.0,73.63384563384774,48.877655066459056
405,2016-05-27,8081.950195,8164.200195,8077.049805,8156.649901999999,8156.649901999999,260900.0,97.42787036847854,73.09510377996766
406,2016-05-30,8166.5,8200.0,8150.799805,8178.5,8178.5,247400.0,96.74673794022202,89.26948464751611
407,2016-05-31,8209.849609,8213.599609,8134.299805,8160.100098000001,8160.100098000001,471000.0,94.37622180888798,96.1836100391962
408,2016-06-01,8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400.0,92.57541019561988,94.56612331490999
409,2016-06-02,8156.899901999999,8229.5,8154.75,8218.950195,8218.950195,181700.0,93.37095120041631,93.44086106830808
410,2016-06-03,8246.200195,8262.0,8209.849609,8220.799805,8220.799805,379000.0,94.43899670888642,93.46178603497422
411,2016-06-06,8228.75,8234.700195,8186.049805,8201.049805,8201.049805,171600.0,93.08143515870252,93.63046102266843
412,2016-06-07,8235.549805,8294.950195,8216.400391,8266.450195,8266.450195,241900.0,92.12566432871905,93.21536539876934
413,2016-06-08,8285.5,8288.900391,8252.049805,8273.049805,8273.049805,174300.0,93.37952731750447,92.86220893497536
414,2016-06-09,8273.349609,8273.349609,8184.600098000001,8203.599609,8203.599609,174900.0,91.84144116119266,92.44887760247208
415,2016-06-10,8180.25,8265.599609,8162.850098000001,8170.049805,8170.049805,182200.0,86.29306134686959,90.50467660852227
416,2016-06-13,8102.25,8125.25,8063.899901999999,8110.600098000001,8110.600098000001,169700.0,74.90040910598148,84.34497053801459
417,2016-06-14,8134.399901999999,8134.950195,8069.5,8108.850098000001,8108.850098000001,145500.0,62.25272363828861,74.48206469704657
418,2016-06-15,8139.399901999999,8213.200195,8123.149901999999,8206.599609,8206.599609,169800.0,56.695210103808705,64.61611428269295
419,2016-06-16,8180.649901999999,8180.649901999999,8074.450195,8140.75,8140.75,189200.0,47.102084906521554,55.35000621620631
420,2016-06-17,8176.649901999999,8195.25,8135.799805,8170.200195,8170.200195,166600.0,47.00998121362888,50.26909207465307
421,2016-06-20,8115.75,8244.150391,8107.350098000001,8238.5,8238.5,168600.0,51.612210247229974,48.574758789126825
422,2016-06-21,8255.400391,8257.25,8202.150391,8219.900391,8219.900391,137000.0,63.031136977033505,53.8844428126308
423,2016-06-22,8213.650391,8238.349609,8153.25,8203.700195,8203.700195,136100.0,67.86413957645733,60.835828933573616
424,2016-06-23,8201.150391,8285.599609,8188.299805,8270.450195,8270.450195,154100.0,72.47355377010207,67.78961010786432
425,2016-06-24,8029.100098000001,8100.700195,7927.049805,8088.600098000001,8088.600098000001,297600.0,64.60470135561262,68.31413156739069
426,2016-06-27,8039.350098000001,8120.649901999999,8039.350098000001,8094.700195,8094.700195,162500.0,59.879685200949986,65.65264677555491
427,2016-06-28,8096.049805,8146.350098000001,8086.850098000001,8127.850098000001,8127.850098000001,170400.0,48.74875557346167,57.74438071000812
428,2016-06-29,8173.100098000001,8212.400391,8157.649901999999,8204.0,8204.0,147000.0,59.8588697007963,56.162436825069356
429,2016-06-30,8260.25,8308.150391,8242.099609,8287.75,8287.75,279400.0,75.9640678253776,61.52389769987855
430,2016-07-01,8313.049805,8356.75,8308.650391,8328.349609,8328.349609,165500.0,88.42646468670047,74.74980073762482
431,2016-07-04,8376.75,8398.450195,8364.700195,8370.700195,8370.700195,154200.0,94.05030469487515,86.14694573565112
432,2016-07-05,8379.299805,8381.450195,8319.950195,8335.950195,8335.950195,139000.0,91.41518862192889,91.29731933450155
433,2016-07-07,8342.0,8361.950195,8317.700195,8337.900391,8337.900391,155500.0,89.3367501598093,91.60074782553784
434,2016-07-08,8350.0,8353.299805,8287.549805,8323.200195,8323.200195,137900.0,85.9779635170292,88.90996743292253
435,2016-07-11,8413.349609,8475.25,8407.049805,8467.900391,8467.900391,149800.0,89.95052637618296,88.42174668434053
436,2016-07-12,8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600.0,93.92352763438218,89.95067250919817
437,2016-07-13,8540.450195,8550.25,8493.549805,8519.5,8519.5,195500.0,97.59981646205794,93.82462349087443
438,2016-07-14,8515.75,8571.400391,8500.700195,8565.0,8565.0,153900.0,97.71560678229899,96.41298362624644
439,2016-07-15,8565.450195,8594.799805,8510.049805,8541.400391,8541.400391,221700.0,94.81958534358925,96.71166952931547
440,2016-07-18,8564.049805,8587.099609,8494.349609,8508.700195,8508.700195,164300.0,90.8141815874025,94.44979123776365
441,2016-07-19,8514.299805,8540.049805,8476.700195,8528.549805,8528.549805,167900.0,86.09362302008685,90.5757966503596
442,2016-07-20,8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300.0,86.56214512473163,87.82331657740706
443,2016-07-21,8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000.0,83.02322136243855,85.2263298357524
444,2016-07-22,8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200.0,82.25989940389667,83.948421963689
445,2016-07-25,8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000.0,84.47747693649178,83.25353256760906
446,2016-07-26,8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800.0,88.6061507783939,85.11450903959417
447,2016-07-27,8599.400391,8665.0,8572.049805,8615.799805,8615.799805,184100.0,90.07617290715831,87.71993354068138
448,2016-07-28,8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500.0,89.54845927278932,89.4102609861139
449,2016-07-29,8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000.0,88.51454035427356,89.37972417807379
450,2016-08-01,8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400.0,82.2385689919314,86.76718953966481
451,2016-08-02,8647.450195,8687.200195,8611.400391,8622.900391,8622.900391,169400.0,70.72443429700567,80.49251454773695
452,2016-08-03,8635.200195,8635.450195,8529.599609,8544.849609,8544.849609,163000.0,53.168491342902676,68.71049821061331
453,2016-08-04,8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700.0,41.02721000545013,54.97337854845288
454,2016-08-05,8600.200195,8689.400391,8590.150391,8683.150391,8683.150391,157900.0,49.58789488183728,47.92786541006342
455,2016-08-08,8712.849609,8723.5,8697.599609,8711.349609,8711.349609,172600.0,71.50510142093184,54.040068769406474
456,2016-08-09,8727.799805,8728.349609,8638.200195,8678.25,8678.25,200100.0,87.26673553210667,69.45324394495866
457,2016-08-10,8686.700195,8690.099609,8564.599609,8575.299805,8575.299805,173600.0,69.88023211454906,76.21735635586258
458,2016-08-11,8572.799805,8601.150391,8540.049805,8592.150391,8592.150391,189200.0,50.112038839475154,69.08633549537701
460,2016-08-16,8670.25,8682.349609,8600.450195,8642.549805,8642.549805,224800.0,43.50650977924416,54.499593577756194
461,2016-08-17,8639.799805,8667.099609,8603.599609,8624.049805,8624.049805,174100.0,48.35281859893241,47.32378907255063
462,2016-08-18,8648.849609,8690.700195,8645.049805,8673.25,8673.25,164300.0,61.11637659216546,50.99190165678073
463,2016-08-19,8694.299805,8696.599609,8647.099609,8666.900391,8666.900391,191900.0,64.97788572489664,58.14902697199823
464,2016-08-22,8667.0,8684.849609,8614.0,8629.150391,8629.150391,152300.0,65.78673522943326,63.96033251549852
465,2016-08-23,8628.349609,8642.150391,8580.0,8632.599609,8632.599609,187500.0,59.3404075683413,63.36834284089047
466,2016-08-24,8648.5,8661.049805,8620.900391,8650.299805,8650.299805,149600.0,56.70789127293521,60.61167802356999
