,Date,Open,High,Low,Close,Adj Close,Volume,PVI,NVI
76,2015-01-23,8827.950195,8866.400391,8795.400391,8835.599609,8835.599609,191200.0,1.0258177466389293,1.0918525315705816
77,2015-01-27,8871.349609,8925.049805,8825.450195,8910.5,8910.5,192000.0,1.0301963478811087,1.0918525315705816
78,2015-01-28,8902.75,8985.049805,8874.049805,8914.299805,8914.299805,185100.0,1.0136888535422555,1.0918525315705816
79,2015-01-29,8901.5,8966.650391,8861.25,8952.349609,8952.349609,256300.0,1.0136888535422555,1.0904271205027154
80,2015-01-30,8996.599609,8996.599609,8775.099609,8808.900391,8808.900391,267300.0,1.0136888535422555,1.085363739858088
81,2015-02-02,8802.5,8840.799805,8751.099609,8797.400391,8797.400391,210100.0,1.0136888535422555,1.0812920704955586
82,2015-02-03,8823.150391,8837.299805,8726.650391,8756.549805,8756.549805,208700.0,1.0136888535422555,1.0798046850334375
83,2015-02-04,8789.150391,8792.849609,8704.400391,8723.700195,8723.700195,195300.0,1.0136888535422555,1.0735266305553737
84,2015-02-05,8733.099609,8838.450195,8683.650391,8711.700195,8711.700195,173600.0,1.0136888535422555,1.056830704449101
85,2015-02-06,8696.849609,8726.200195,8645.549805,8661.049805,8661.049805,171300.0,1.0183493241497388,1.056830704449101
86,2015-02-09,8584.400391,8605.549805,8516.349609,8526.349609,8526.349609,146800.0,1.0183493241497388,1.064461924844879
87,2015-02-10,8478.099609,8646.25,8470.5,8565.549805,8565.549805,196200.0,1.0183493241497388,1.0748444089236813
88,2015-02-11,8603.299805,8651.950195,8593.650391,8627.400391,8627.400391,161600.0,1.0293317692626707,1.0748444089236813
89,2015-02-12,8676.950195,8732.549805,8599.25,8711.549805,8711.549805,158800.0,1.0293317692626707,1.0753143119059303
90,2015-02-13,8741.5,8822.099609,8729.650391,8805.5,8805.5,221900.0,1.0363132804914463,1.0753143119059303
91,2015-02-16,8831.400391,8870.099609,8793.400391,8809.349609,8809.349609,136400.0,1.039374652249942,1.0753143119059303
92,2015-02-18,8811.549805,8894.299805,8808.900391,8869.099609,8869.099609,147600.0,1.039374652249942,1.0678556421296843
93,2015-02-19,8883.049805,8913.450195,8794.450195,8895.299805,8895.299805,213300.0,1.039374652249942,1.0583480547125994
94,2015-02-20,8895.5,8899.950195,8816.299805,8833.599609,8833.599609,197600.0,1.0402234200355414,1.0583480547125994
95,2015-02-23,8856.849609,8869.0,8736.099609,8754.950195,8754.950195,139600.0,1.0402234200355414,1.0589701551838449
96,2015-02-24,8772.900391,8800.5,8726.75,8762.099609,8762.099609,149800.0,1.0303280663090797,1.0589701551838449
97,2015-02-25,8801.900391,8840.650391,8751.400391,8767.25,8767.25,135200.0,1.0494008559262018,1.0589701551838449
98,2015-02-26,8779.0,8786.049805,8669.450195,8683.849609,8683.849609,217500.0,1.0494008559262018,1.0723980006727856
99,2015-02-27,8729.5,8856.950195,8717.450195,8844.599609,8844.599609,249500.0,1.0494008559262018,1.0771273635584946
100,,,,,,,,1.0408155573095077,1.0771273635584946
101,2015-03-02,8953.849609,8972.349609,8885.450195,8956.75,8956.75,218100.0,1.0408155573095077,1.0789501629869402
102,2015-03-03,8962.849609,9008.400391,8925.549805,8996.25,8996.25,177800.0,1.0408155573095077,1.0571001470992016
103,2015-03-04,9109.150391,9119.200195,8893.950195,8922.650391,8922.650391,248400.0,1.0355025520997245,1.0571001470992016
104,2015-03-05,8929.400391,8957.549805,8849.349609,8937.75,8937.75,160100.0,1.0340644086874564,1.0571001470992016
105,2015-03-09,8891.150391,8891.299805,8740.450195,8756.75,8756.75,155500.0,1.0431035864845106,1.0571001470992016
106,2015-03-10,8769.75,8778.0,8677.349609,8712.049805,8712.049805,163800.0,1.0278599635393604,1.0571001470992016
107,2015-03-11,8728.75,8755.599609,8682.349609,8699.950195,8699.950195,172800.0,1.0278599635393604,1.0553154922674255
108,2015-03-12,8740.650391,8787.200195,8732.900391,8776.0,8776.0,173900.0,1.0385931222578433,1.0553154922674255
109,2015-03-13,8844.049805,8849.75,8631.75,8647.75,8647.75,179200.0,1.0385931222578433,1.0507910368574094
110,2015-03-16,8656.75,8663.549805,8612.0,8633.150391,8633.150391,163300.0,1.0324650416767136,1.0507910368574094
111,2015-03-17,8689.099609,8742.549805,8630.799805,8723.299805,8723.299805,177000.0,1.0248423072953083,1.0507910368574094
112,2015-03-18,8742.900391,8747.25,8664.0,8685.900391,8685.900391,156400.0,1.0248423072953083,1.0483390400101218
113,2015-03-19,8749.450195,8788.200195,8614.650391,8634.650391,8634.650391,163500.0,1.023889460596186,1.0483390400101218
114,2015-03-20,8627.900391,8627.900391,8553.0,8570.900391,8570.900391,174600.0,1.0224332123471427,1.0483390400101218
115,2015-03-23,8591.549805,8608.349609,8540.549805,8550.900391,8550.900391,150700.0,0.9998232073332661,1.0483390400101218
116,2015-03-24,8537.049805,8627.75,8535.849609,8542.950195,8542.950195,156700.0,0.9998232073332661,1.048244789218281
117,2015-03-25,8568.900391,8573.75,8516.549805,8530.799805,8530.799805,161000.0,0.9998232073332661,1.067207974895384
118,2015-03-26,8474.950195,8499.450195,8325.349609,8342.150391,8342.150391,280100.0,0.9996701775022605,1.067207974895384
119,2015-03-27,8396.0,8413.200195,8269.150391,8341.400391,8341.400391,193000.0,0.9996701775022605,1.0791796578077366
120,2015-03-30,8390.950195,8492.299805,8380.75,8492.299805,8492.299805,134700.0,1.0082450617001444,1.0791796578077366
121,2015-03-31,8527.599609,8550.450195,8454.150391,8491.0,8491.0,167200.0,1.008291564220369,1.0791796578077366
122,2015-04-01,8483.700195,8603.400391,8464.75,8586.25,8586.25,125500.0,1.008291564220369,1.085921254888818
123,2015-04-06,8615.799805,8667.549805,8573.75,8659.900391,8659.900391,146900.0,1.0156849862808663,1.085921254888818
124,2015-04-07,8684.450195,8693.599609,8586.849609,8660.299805,8660.299805,148700.0,1.0156849862808663,1.0861748262843505
125,2015-04-08,8698.950195,8730.5,8679.799805,8714.400391,8714.400391,148200.0,1.0156849862808663,1.0928116581554619
126,2015-04-09,8756.200195,8785.5,8682.450195,8778.299805,8778.299805,152700.0,1.001048751201063,1.0928116581554619
127,2015-04-10,8774.349609,8787.400391,8733.599609,8780.349609,8780.349609,139000.0,0.989470793743846,1.0928116581554619
128,2015-04-13,8801.75,8841.650391,8762.099609,8834.0,8834.0,121600.0,0.989470793743846,1.0727610669270045
129,,,,,,,,0.9812312029863408,1.0727610669270045
130,2015-04-16,8757.049805,8760.0,8645.650391,8706.700195,8706.700195,142900.0,0.9812312029863408,1.079413228499654
131,2015-04-17,8698.049805,8699.849609,8596.700195,8606.0,8606.0,150400.0,0.9812312029863408,1.0753924453683452
132,2015-04-20,8618.799805,8619.950195,8422.75,8448.099609,8448.099609,148900.0,0.9703595534599169,1.0753924453683452
133,2015-04-21,8416.099609,8469.349609,8352.700195,8377.75,8377.75,407800.0,0.9703595534599169,1.0635511583715105
134,2015-04-22,8400.400391,8449.950195,8284.700195,8429.700195,8429.700195,171800.0,0.9788418183558227,1.0635511583715105
135,2015-04-23,8478.200195,8504.950195,8361.849609,8398.299805,8398.299805,156000.0,0.9788418183558227,1.0576658384110982
136,2015-04-24,8405.700195,8413.299805,8273.349609,8305.25,8305.25,173600.0,0.9719220045363225,1.0576658384110982
137,2015-04-27,8330.549805,8334.450195,8202.349609,8213.799805,8213.799805,171500.0,0.9719220045363225,1.0771153319799778
138,2015-04-28,8215.549805,8308.0,8185.149901999999,8285.599609,8285.599609,174600.0,0.9710879115305595,1.0771153319799778
139,2015-04-29,8274.799805,8308.200195,8219.200195,8239.75,8239.75,160400.0,0.9445150638866252,1.0771153319799778
140,2015-04-30,8224.5,8229.400391,8144.75,8181.5,8181.5,267700.0,0.9445150638866252,1.0718341551592916
141,2015-05-04,8230.049805,8346.0,8220.450195,8331.950195,8331.950195,131700.0,0.9602466500037714,1.0718341551592916
142,2015-05-05,8338.400391,8355.650391,8280.599609,8324.799805,8324.799805,155500.0,0.975925462118525,1.0718341551592916
143,2015-05-06,8316.599609,8331.950195,8083.0,8097.0,8097.0,209600.0,0.975925462118525,1.0463040504825039
144,2015-05-07,8077.0,8122.600098000001,7997.149901999999,8057.299805,8057.299805,161600.0,0.975925462118525,1.0602728809482294
145,2015-05-08,8131.5,8224.950195,8123.450195,8191.5,8191.5,183100.0,0.975925462118525,1.0588244999091565
146,2015-05-11,8243.200195,8332.75,8224.650391,8325.25,8325.25,192000.0,0.975925462118525,1.0637360454993205
147,2015-05-12,8326.150391,8326.650391,8115.299805,8126.950195,8126.950195,173400.0,0.9890719969721438,1.0637360454993205
148,2015-05-13,8181.549805,8254.950195,8089.799805,8235.450195,8235.450195,169800.0,0.9890719969721438,1.0627197756568225
149,2015-05-14,8232.450195,8236.25,8137.299805,8224.200195,8224.200195,134800.0,0.9890719969721438,1.0700368688526194
150,2015-05-15,8240.299805,8279.200195,8212.200195,8262.349609,8262.349609,129800.0,0.9888077982373101,1.0700368688526194
151,2015-05-18,8284.950195,8384.599609,8271.950195,8373.650391,8373.650391,148700.0,0.9932639731287275,1.0700368688526194
152,2015-05-19,8356.200195,8427.799805,8335.0,8365.650391,8365.650391,140300.0,0.9932639731287275,1.0588165073731868
153,2015-05-20,8392.650391,8440.349609,8391.450195,8423.25,8423.25,123600.0,0.9932639731287275,1.0549076821797834
154,2015-05-21,8434.5,8446.349609,8382.5,8421.0,8421.0,143800.0,0.9926982211104562,1.0549076821797834
155,2015-05-22,8432.5,8489.549805,8420.599609,8458.950195,8458.950195,187300.0,0.9908402189470893,1.0549076821797834
156,2015-05-25,8438.150391,8441.950195,8364.150391,8370.25,8370.25,121300.0,1.0044957326531607,1.0549076821797834
157,2015-05-26,8377.099609,8378.900391,8320.049805,8339.349609,8339.349609,116800.0,1.0044957326531607,1.0548764113885698
158,2015-05-27,8302.75,8342.849609,8277.950195,8334.599609,8334.599609,165500.0,0.9810371486591729,1.0548764113885698
159,2015-05-28,8345.700195,8364.5,8270.150391,8319.0,8319.0,232300.0,0.968965417777152,1.0548764113885698
160,2015-05-29,8327.099609,8443.900391,8305.700195,8433.650391,8433.650391,363900.0,0.968965417777152,1.0542993555773437
161,2015-06-01,8417.25,8467.150391,8405.400391,8433.400391,8433.400391,122200.0,0.9670646208306649,1.0542993555773437
162,2015-06-02,8442.799805,8445.349609,8226.049805,8236.450195,8236.450195,146800.0,0.9670646208306649,1.0451331354264717
163,2015-06-03,8232.450195,8236.700195,8094.149901999999,8135.100098000001,8135.100098000001,171400.0,0.9644498441595045,1.0451331354264717
164,2015-06-04,8155.149901999999,8160.049805,8056.75,8130.649901999999,8130.649901999999,154700.0,0.9767182913053201,1.0451331354264717
165,2015-06-05,8119.149901999999,8191.0,8100.149901999999,8114.700195,8114.700195,162100.0,0.9575913385690001,1.0451331354264717
166,2015-06-08,8124.350098000001,8131.0,8030.549805,8044.149901999999,8044.149901999999,135900.0,0.9575913385690001,1.047435844215787
167,2015-06-09,8026.5,8057.149901999999,8005.149901999999,8022.399901999999,8022.399901999999,136000.0,0.9575913385690001,1.051503352460824
168,2015-06-10,8024.149901999999,8152.25,8023.799805,8124.450195,8124.450195,136800.0,0.9575913385690001,1.0558857518426283
169,2015-06-11,8157.299805,8163.049805,7958.25,7965.350098000001,7965.350098000001,166200.0,0.9628568832558466,1.0558857518426283
170,2015-06-12,7959.850098000001,7995.600098000001,7940.299805,7982.899901999999,7982.899901999999,136600.0,0.9628568832558466,1.0667231838770785
171,2015-06-15,7986.600098000001,8057.700195,7944.850098000001,8013.899901999999,8013.899901999999,133000.0,0.9687874409452569,1.0667231838770785
172,2015-06-16,8004.200195,8061.850098000001,7952.350098000001,8047.299805,8047.299805,124000.0,0.9687874409452569,1.0833433393398026
173,2015-06-17,8084.200195,8136.850098000001,8048.950195,8091.549805,8091.549805,152500.0,0.9720870774715034,1.0833433393398026
174,2015-06-18,8113.700195,8186.899901999999,8101.799805,8174.600098000001,8174.600098000001,144800.0,0.9720870774715034,1.0806677697874687
175,2015-06-19,8201.150391,8250.799805,8195.650391,8224.950195,8224.950195,147100.0,0.9764064249903535,1.0806677697874687
176,2015-06-22,8259.299805,8369.450195,8257.400391,8353.099609,8353.099609,122700.0,0.9764064249903535,1.0784930010508045
177,2015-06-23,8377.450195,8398.450195,8334.950195,8381.549805,8381.549805,131700.0,0.9691019038471694,1.0784930010508045
178,2015-06-24,8399.400391,8421.349609,8338.900391,8360.849609,8360.849609,130100.0,0.9749385580332831,1.0784930010508045
179,2015-06-25,8336.25,8423.150391,8329.5,8398.0,8398.0,201200.0,0.9749385580332831,1.0893893830706063
180,2015-06-26,8393.950195,8408.549805,8339.700195,8381.099609,8381.099609,110600.0,0.9749385580332831,1.0883391248449186
181,2015-06-29,8247.049805,8329.450195,8195.650391,8318.400391,8318.400391,132000.0,0.9749385580332831,1.0934941370982534
182,2015-06-30,8316.349609,8378.0,8298.950195,8368.5,8368.5,158500.0,0.9792186862154902,1.0934941370982534
183,2015-07-01,8376.25,8481.599609,8370.150391,8453.049805,8453.049805,131800.0,0.9779144724430564,1.0934941370982534
184,2015-07-02,8471.950195,8479.25,8433.200195,8444.900391,8444.900391,112000.0,0.9609375881767178,1.0934941370982534
185,2015-07-03,8440.099609,8497.75,8424.150391,8484.900391,8484.900391,88400.0,0.9609375881767178,1.0889831574186473
186,2015-07-06,8386.150391,8533.150391,8386.150391,8522.150391,8522.150391,101500.0,0.9646297078784208,1.0889831574186473
187,2015-07-07,8525.5,8561.349609,8483.849609,8510.799805,8510.799805,122200.0,0.9646297078784208,1.1018912641294973
188,2015-07-08,8439.200195,8457.5,8341.400391,8363.049805,8363.049805,188100.0,0.9646297078784208,1.1011682604695125
189,2015-07-09,8364.849609,8400.299805,8323.0,8328.549805,8328.549805,131300.0,0.9725826399251372,1.1011682604695125
190,2015-07-10,8365.700195,8377.099609,8315.400391,8360.549805,8360.549805,154100.0,0.9821957337668799,1.1011682604695125
191,2015-07-13,8397.25,8471.650391,8355.400391,8459.650391,8459.650391,117800.0,0.9821957337668799,1.101398496944064
192,2015-07-14,8470.599609,8480.25,8424.099609,8454.099609,8454.099609,101700.0,0.9821957337668799,1.1005798641826328
193,2015-07-15,8463.400391,8531.400391,8462.950195,8523.799805,8523.799805,105500.0,0.973747671344087,1.1005798641826328
194,2015-07-16,8546.150391,8616.099609,8542.900391,8608.049805,8608.049805,116000.0,0.973747671344087,1.114005714341446
195,2015-07-17,8623.650391,8642.950195,8593.150391,8609.849609,8609.849609,105000.0,0.973747671344087,1.1083669505784488
196,2015-07-20,8623.900391,8624.099609,8559.0,8603.450195,8603.450195,90600.0,0.973747671344087,1.0995604537922319
197,2015-07-21,8601.5,8646.75,8517.900391,8529.450195,8529.450195,164100.0,0.9554018302317381,1.0995604537922319
198,2015-07-22,8512.25,8643.900391,8498.650391,8633.5,8633.5,136800.0,0.9526593779024041,1.0995604537922319
199,2015-07-23,8643.950195,8654.75,8573.799805,8589.799805,8589.799805,132900.0,0.9526593779024041,1.104578813016474
200,2015-07-24,8588.150391,8589.150391,8513.5,8521.549805,8521.549805,127400.0,0.9579771762384031,1.104578813016474
201,2015-07-27,8492.099609,8492.200195,8351.549805,8361.0,8361.0,136600.0,0.9579771762384031,1.1191437829193691
202,2015-07-28,8371.099609,8397.400391,8321.75,8337.0,8337.0,174600.0,0.9579771762384031,1.1204816110144429
203,2015-07-29,8365.599609,8381.5,8338.450195,8375.049805,8375.049805,141000.0,0.9550449047012116,1.1204816110144429
204,2015-07-30,8417.0,8458.900391,8408.299805,8421.799805,8421.799805,215200.0,0.9550449047012116,1.1271977124130617
205,2015-07-31,8456.099609,8548.950195,8448.0,8532.849609,8532.849609,203300.0,0.957352296348709,1.1271977124130617
206,2015-08-03,8510.650391,8563.950195,8508.099609,8543.049805,8543.049805,156700.0,0.9546714244621541,1.1271977124130617
207,2015-08-04,8564.099609,8565.150391,8448.25,8516.900391,8516.900391,187400.0,0.9546714244621541,1.1220648734257126
208,2015-08-05,8547.450195,8591.849609,8545.849609,8567.950195,8567.950195,132800.0,0.9475888765632957,1.1220648734257126
209,2015-08-06,8585.799805,8606.299805,8551.5,8588.650391,8588.650391,134900.0,0.9349467341536821,1.1220648734257126
210,2015-08-07,8580.799805,8595.950195,8552.700195,8564.599609,8564.599609,143700.0,0.9349467341536821,1.1229248770777147
211,2015-08-10,8577.0,8621.549805,8497.799805,8525.599609,8525.599609,123400.0,0.9349467341536821,1.1447898107640553
212,2015-08-11,8548.450195,8556.25,8441.299805,8462.349609,8462.349609,154400.0,0.9304193728461034,1.1447898107640553
213,2015-08-12,8445.700195,8446.950195,8337.950195,8349.450195,8349.450195,190000.0,0.9304193728461034,1.1433381114318628
214,2015-08-13,8384.450195,8429.5,8339.75,8355.849609,8355.849609,189200.0,0.9304193728461034,1.14720038599898
215,2015-08-14,8402.349609,8530.099609,8381.200195,8518.549805,8518.549805,155900.0,0.9170136425424953,1.14720038599898
216,2015-08-17,8530.5,8530.599609,8428.049805,8477.299805,8477.299805,174700.0,0.9090403465095989,1.14720038599898
217,2015-08-18,8505.849609,8525.75,8433.599609,8466.549805,8466.549805,153300.0,0.8552697183857569,1.14720038599898
218,2015-08-19,8468.049805,8520.450195,8425.950195,8495.150391,8495.150391,130500.0,0.8552697183857569,1.1577336798112738
219,2015-08-20,8471.049805,8501.349609,8359.75,8372.75,8372.75,184100.0,0.8552697183857569,1.1446809373891396
220,2015-08-21,8305.400391,8322.200195,8225.049805,8299.950195,8299.950195,201300.0,0.8725137559416196,1.1446809373891396
221,2015-08-24,8055.950195,8060.049805,7769.399901999999,7809.0,7809.0,312400.0,0.8725137559416196,1.1523131514794713
222,2015-08-25,7895.399901999999,7925.399901999999,7667.25,7880.700195,7880.700195,299100.0,0.8691717097843358,1.1523131514794713
223,2015-08-26,7865.25,7930.049805,7777.100098000001,7791.850098000001,7791.850098000001,216600.0,0.8691717097843358,1.125504959397664
224,2015-08-27,7921.600098000001,7963.600098000001,7862.299805,7948.950195,7948.950195,305000.0,0.8614856438256742,1.125504959397664
225,2015-08-28,8053.700195,8091.799805,7961.649901999999,8001.950195,8001.950195,195600.0,0.8614856438256742,1.1409647916765486
226,2015-08-31,8009.25,8043.600098000001,7947.950195,7971.299805,7971.299805,198200.0,0.8429906058772882,1.1409647916765486
227,2015-09-01,7907.950195,7929.100098000001,7746.5,7785.850098000001,7785.850098000001,184900.0,0.8429906058772882,1.126618985444545
228,2015-09-02,7856.649901999999,7862.549805,7699.25,7717.0,7717.0,215300.0,0.8574274610830313,1.126618985444545
