,Date,Price,Signal,Returns%
0,2014-12-31,8282.700195,BUY,-0.01999999999999602
1,2015-01-05,8378.400391,SELL,1.1149645502726884
2,2015-01-06,8127.350098000001,BUY,1.0947415573626387
3,2015-01-13,8299.400391,SELL,3.21419925888587
4,2015-01-14,8277.549805,BUY,3.1935564190340955
5,2015-02-09,8526.349609,SELL,6.274004660835246
6,2015-02-19,8895.299805,BUY,6.252749859903076
7,2015-02-20,8833.599609,SELL,5.4946490100556105
8,2015-02-24,8762.099609,BUY,5.473550080253602
9,2015-02-25,8767.25,SELL,5.51444067071381
10,2015-02-26,8683.849609,BUY,5.4933377825796725
11,2015-03-12,8776.0,SELL,6.591478681772642
12,2015-03-16,8633.150391,BUY,6.570160386036292
13,2015-03-19,8634.650391,SELL,6.567359094070454
14,2015-04-08,8714.400391,BUY,6.54604562225164
15,2015-04-16,8706.700195,SELL,6.430609300253607
16,2015-05-18,8373.650391,BUY,6.409323178393564
17,2015-05-22,8458.950195,SELL,7.471783606338093
18,2015-05-25,8370.25,BUY,7.45028924961683
19,2015-06-02,8236.450195,SELL,5.711532397675626
20,2015-06-19,8224.950195,BUY,5.690390091196093
21,2015-07-09,8328.549805,SELL,7.000237981240247
22,2015-07-14,8454.099609,BUY,6.978837933644002
23,2015-07-23,8589.799805,SELL,8.674259631768379
24,2015-07-29,8375.049805,BUY,8.652524779842025
25,2015-08-03,8543.049805,SELL,10.809882622191807
26,2015-08-13,8355.849609,BUY,10.787720645667378
27,2015-08-18,8466.549805,SELL,12.233010473039954
28,2015-10-01,7950.899901999999,BUY,12.21056387094535
29,2015-10-09,8189.700195,SELL,15.55762164839517
30,2015-10-13,8131.700195,BUY,15.534510124065491
31,2015-10-29,8111.75,SELL,15.22800922524523
32,2015-12-01,7954.899901999999,BUY,15.20496362340019
33,2015-12-04,7781.899901999999,SELL,12.676991976539071
34,2015-12-24,7861.049805,BUY,12.654456578143765
35,2016-01-06,7741.0,SELL,10.911870344235354
36,2016-03-01,7222.299805,BUY,10.889687970166506
37,2016-04-07,7546.450195,SELL,15.843452265060193
38,2016-04-08,7555.200195,BUY,15.820283574607188
39,2016-05-05,7735.5,SELL,18.56054041075687
40,2016-05-06,7733.450195,BUY,18.53682830267472
41,2016-05-10,7887.799805,SELL,20.87848872697394
42,2016-05-11,7848.850098000001,BUY,20.85431302922855
43,2016-05-12,7900.399901999999,SELL,21.623732319092113
44,2016-05-17,7890.75,BUY,21.599407572628294
45,2016-05-19,7783.399901999999,SELL,19.921113407553946
46,2016-05-24,7748.850098000001,BUY,19.89712918487244
47,2016-06-15,8206.599609,SELL,26.95444246572893
48,2016-06-30,8287.75,BUY,26.929051577235782
49,2016-08-19,8666.900391,SELL,32.70929147894847
50,2016-08-30,8744.349609,BUY,32.682749620652686
51,2016-09-23,8831.549805,SELL,33.97908421582545
52,2016-10-03,8738.099609,BUY,33.95228839898229
53,2016-10-05,8743.950195,SELL,34.0151676267443
54,2016-10-20,8699.400391,BUY,33.98836459321896
55,2016-10-24,8708.950195,SELL,34.108623803547715
56,2016-12-07,8102.049805,BUY,34.08180207878701
57,2016-12-14,8182.450195,SELL,35.38527538488876
58,2017-01-03,8192.25,BUY,35.358198329811785
59,2017-05-22,9438.25,SELL,55.91431004708949
60,2017-05-24,9360.549805,BUY,55.88312718508007
61,2017-06-22,9630.0,SELL,60.33826165720214
62,2017-07-03,9615.0,BUY,60.30619400487069
63,2017-08-09,9908.049805,SELL,65.15903171080615
64,2017-08-31,9917.900391,BUY,65.12599990446398
65,2017-09-05,9952.200195,SELL,65.6639278751037
66,2017-09-07,9929.900391,BUY,65.63079508952868
67,2017-09-22,9964.400391,SELL,66.17301403500755
68,2017-10-12,10096.400391,BUY,66.13977943220056
69,2017-11-13,10224.950195,SELL,68.22146013766539
70,2017-11-27,10399.549805,BUY,68.18781584563786
71,2017-11-29,10361.299805,SELL,67.53569984446824
72,2017-12-22,10493.0,BUY,67.50219270449935
73,2017-12-27,10490.75,SELL,67.43278217755682
74,2018-01-08,10623.599609,BUY,67.3992956211213
75,2018-02-02,10760.599609,SELL,69.5241347502211
76,2018-02-26,10582.599609,BUY,69.49022992327104
77,2018-02-28,10492.849609,SELL,68.01918917625741
78,2018-03-09,10226.849609,BUY,67.98558533842217
79,2018-03-15,10360.150391,SELL,70.14114052380538
80,2018-04-06,10331.599609,BUY,70.10711229570063
81,2018-05-18,10596.400391,SELL,74.43209520604202
82,2018-05-25,10605.150391,BUY,74.3972087870008
83,2018-05-28,10688.650391,SELL,75.73517687342965
84,2018-06-06,10684.650391,BUY,75.70002983805497
85,2018-06-19,10710.450195,SELL,76.0890609150427
86,2018-06-20,10772.049805,BUY,76.0538431028597
87,2018-06-26,10769.150391,SELL,75.9712550108801
88,2018-07-09,10852.900391,BUY,75.93606075987793
89,2018-09-07,11589.099609,SELL,87.83299131218479
