,Date,Close,UPRBB,MIDBB,LWRBB
370,2016-04-05,7603.200195,7808.960602221505,7600.5099853999955,7392.059368578486
371,2016-04-06,7614.350098000001,7808.267857708648,7606.959985399995,7405.6521130913425
372,2016-04-07,7546.450195,7805.312881261178,7610.017504899997,7414.722128538817
373,2016-04-08,7555.200195,7804.782815288617,7611.187524399998,7417.59223351138
374,2016-04-11,7671.399901999999,7806.433127414895,7620.450024399998,7434.466921385101
375,2016-04-12,7708.950195,7812.771342687288,7630.387524399998,7448.003706112709
376,2016-04-13,7850.450195,7847.63698401258,7645.972534149999,7444.308084287418
377,2016-04-18,7914.700195,7884.238928387296,7668.677538999999,7453.116149612702
378,2016-04-20,7914.75,7916.002951714627,7689.4775389999995,7462.952126285372
379,2016-04-21,7912.049805,7940.694199064822,7709.452539,7478.210878935178
380,2016-04-22,7899.299805,7964.656189621385,7724.200024349999,7483.743859078612
381,2016-04-25,7855.049805,7978.925296820712,7731.740014599998,7484.554732379284
382,2016-04-26,7962.649901999999,8011.746435093003,7744.127514599999,7476.508594106995
383,2016-04-27,7979.899901999999,8044.40681404845,7757.297509699999,7470.188205351548
384,2016-04-28,7847.25,8050.527182763187,7768.905004799999,7487.282826836811
385,2016-04-29,7849.799805,8053.196762760903,7781.544995049999,7509.893227339095
386,2016-05-02,7805.899901999999,8056.031575358273,7785.079980399998,7514.128385441723
387,2016-05-03,7747.0,8056.176802994104,7785.509985299997,7514.843167605891
388,2016-05-04,7706.549805,8056.233483309219,7785.184985299998,7514.136487290776
389,2016-05-05,7735.5,8055.745435145291,7784.019995049998,7512.294554954706
390,2016-05-06,7733.450195,8049.976494377359,7790.532495049998,7531.088495722637
391,2016-05-09,7866.049805,8050.726313115826,7803.117480399998,7555.508647684171
392,2016-05-10,7887.799805,8038.643753631189,7820.184960899996,7601.726168168804
393,2016-05-11,7848.850098000001,8014.330638156935,7834.867456049996,7655.404273943057
394,2016-05-12,7900.399901999999,8010.431806730669,7846.317456049996,7682.203105369322
395,2016-05-13,7814.899901999999,8003.439113766586,7851.614941399996,7699.790769033405
396,2016-05-16,7860.75,8004.007333806505,7852.129931649995,7700.252529493486
397,2016-05-17,7890.75,8001.100630280668,7850.932421899995,7700.764213519321
398,2016-05-18,7870.149901999999,7996.180872995941,7848.702416999995,7701.223961004049
399,2016-05-19,7783.399901999999,7989.336672316583,7842.269921849996,7695.2031713834085
400,2016-05-20,7749.700195,7984.831151676518,7834.789941349996,7684.748731023475
401,2016-05-23,7731.049805,7985.209820841695,7828.5899413499965,7671.970061858298
402,2016-05-24,7748.850098000001,7964.881753357255,7817.899951149996,7670.918148942737
403,2016-05-25,7934.899901999999,7953.269635160483,7815.649951149996,7678.030267139509
404,2016-05-26,8069.649901999999,8005.069173690511,7826.769946249997,7648.470718809483
405,2016-05-27,8156.649901999999,8073.623724265594,7842.112451099997,7610.6011779344
406,2016-05-30,8178.5,8135.846904415026,7860.742455999997,7585.638007584968
407,2016-05-31,8160.100098000001,8181.445436110549,7881.397460899997,7581.349485689445
408,2016-06-01,8179.950195,8221.293041497749,7905.067480399998,7588.841919302247
409,2016-06-02,8218.950195,8264.242393801465,7929.239990149998,7594.237586498531
410,2016-06-03,8220.799805,8299.371125639442,7953.607470649998,7607.843815660553
411,2016-06-06,8201.049805,8330.423111827851,7970.357470649998,7610.291829472143
412,2016-06-07,8266.450195,8370.288910070549,7989.289990149999,7608.2910702294475
413,2016-06-08,8273.049805,8405.550895683218,8010.499975499998,7615.449055316777
414,2016-06-09,8203.599609,8426.154071316068,8025.659960849998,7625.165850383929
415,2016-06-10,8170.049805,8435.980111131288,8043.417455999997,7650.854800868707
416,2016-06-13,8110.600098000001,8439.802951965496,8055.909960899997,7672.016969834497
417,2016-06-14,8108.850098000001,8443.272735457345,8066.814965799997,7690.357196142649
418,2016-06-15,8206.599609,8453.096466035606,8083.637451149996,7714.1784362643875
419,2016-06-16,8140.75,8443.36030562922,8101.504956049996,7759.649606470772
420,2016-06-17,8170.200195,8422.431892172508,8122.529956049996,7822.628019927484
421,2016-06-20,8238.5,8388.313351373235,8147.902465799996,7907.491580226757
422,2016-06-21,8219.900391,8323.205545241859,8171.454980449997,8019.704415658135
423,2016-06-22,8203.700195,8288.364166648706,8184.894995099998,8081.42582355129
424,2016-06-23,8270.450195,8289.942048605573,8194.935009749997,8099.927970894421
425,2016-06-24,8088.600098000001,8296.648924191633,8191.532519549997,8086.41611490836
426,2016-06-27,8094.700195,8300.981347851775,8187.342529299998,8073.703710748222
427,2016-06-28,8127.850098000001,8301.883880388345,8185.730029299998,8069.576178211651
428,2016-06-29,8204.0,8303.332123475371,8186.932519549997,8070.5329156246235
429,2016-06-30,8287.75,8314.562079822339,8190.372509799997,8066.182939777655
430,2016-07-01,8328.349609,8334.004529404834,8195.749999999996,8057.495470595159
431,2016-07-04,8370.700195,8363.13229978912,8204.232519499998,8045.332739210875
432,2016-07-05,8335.950195,8375.14669006033,8207.707519499998,8040.268348939666
433,2016-07-07,8337.900391,8386.053446717076,8210.9500488,8035.846650882923
434,2016-07-08,8323.200195,8399.006725446861,8216.9300781,8034.853430753139
435,2016-07-11,8467.900391,8443.991428235662,8231.822607400001,8019.653786564341
436,2016-07-12,8521.049805,8492.677392302005,8252.34509275,8012.012793197995
437,2016-07-13,8519.5,8531.093096103177,8272.87758785,8014.662079596824
438,2016-07-14,8565.0,8577.788391232614,8290.7976074,8003.806823567386
439,2016-07-15,8541.400391,8609.419461688945,8310.83012695,8012.240792211056
440,2016-07-18,8508.700195,8631.117245101377,8327.75512695,8024.393008798623
441,2016-07-19,8528.549805,8655.233590900843,8342.2576172,8029.281643499159
442,2016-07-20,8565.849609,8682.149611111872,8359.5550781,8036.960545088127
443,2016-07-21,8510.099609,8695.40035336515,8374.875048799999,8054.349744234846
444,2016-07-22,8541.200195,8713.209639355604,8388.412548799999,8063.615458244395
445,2016-07-25,8635.650391,8726.068245063023,8415.765063449999,8105.4618818369745
446,2016-07-26,8590.650391,8720.62730436159,8440.56257325,8160.497842138409
447,2016-07-27,8615.799805,8713.571551769666,8464.960058599998,8216.34856543033
448,2016-07-28,8666.299805,8719.927061477387,8488.075048849998,8256.22303622261
449,2016-07-29,8638.5,8726.464584320162,8505.612548849998,8284.760513379835
450,2016-08-01,8636.549805,8732.611658770644,8521.022558649998,8309.433458529353
451,2016-08-02,8622.900391,8737.417430443822,8533.632568449997,8329.847706456172
452,2016-08-03,8544.849609,8725.37394394621,8544.077539149996,8362.781134353781
453,2016-08-04,8551.099609,8707.874819287255,8554.737500049996,8401.600180812737
454,2016-08-05,8683.150391,8692.20275298145,8572.735009849996,8453.267266718542
455,2016-08-08,8711.349609,8708.923519400108,8584.907470749995,8460.891422099881
456,2016-08-09,8678.25,8719.636113560538,8592.767480499995,8465.898847439452
457,2016-08-10,8575.299805,8718.019626310284,8595.557470749995,8473.095315189705
458,2016-08-11,8592.150391,8718.550030977953,8596.914990299996,8475.27994962204
460,2016-08-16,8642.549805,8722.292866762098,8601.972460999994,8481.65205523789
461,2016-08-17,8624.049805,8720.025448921277,8607.739941499993,8495.454434078709
462,2016-08-18,8673.25,8724.386535178417,8614.974951249995,8505.563367321573
463,2016-08-19,8666.900391,8729.219873763868,8620.027490349994,8510.83510693612
464,2016-08-22,8629.150391,8722.142800025444,8625.980029449995,8529.817258874546
465,2016-08-23,8632.599609,8718.045056819523,8630.550000149993,8543.054943480463
466,2016-08-24,8650.299805,8719.201559264027,8631.282470849994,8543.36338243596
467,2016-08-25,8592.200195,8719.130867737971,8631.359961049993,8543.589054362015
468,2016-08-26,8572.549805,8720.637076053861,8629.197461049993,8537.757846046125
469,2016-08-29,8607.450195,8716.446485560717,8626.254980549995,8536.063475539273
470,2016-08-30,8744.349609,8736.051406800709,8631.547460999995,8527.04351519928
471,2016-08-31,8786.200195,8764.39075460035,8639.029980499996,8513.669206399642
472,2016-09-01,8774.650391,8785.507150045887,8646.617480499996,8507.727810954104
473,2016-09-02,8809.650391,8808.07228126646,8659.857519599997,8511.642757933532
474,2016-09-06,8943.0,8865.83542703121,8679.452539149996,8493.069651268781
475,2016-09-07,8917.950195,8905.972303753404,8691.192529349997,8476.41275494659
476,2016-09-08,8952.5,8947.806265833626,8703.250048899998,8458.69383196637
477,2016-09-09,8866.700195,8967.479835423539,8712.672558649998,8457.865281876457
478,2016-09-12,8715.599609,8966.159559362051,8719.687548849997,8473.215538337943
479,2016-09-14,8726.599609,8965.457843399658,8726.410009749998,8487.362176100338
480,2016-09-15,8742.549805,8967.23390757022,8731.410009749998,8495.586111929775
481,2016-09-16,8779.849609,8970.338066907507,8739.199999949999,8508.06193299249
482,2016-09-19,8808.400391,8976.879624709685,8745.957519499998,8515.03541429031
483,2016-09-20,8775.900391,8979.602419895416,8751.407519499999,8523.21261910458
484,2016-09-21,8777.150391,8979.794313415863,8758.807519499998,8537.820725584133
485,2016-09-22,8867.450195,8988.23358492989,8770.5500488,8552.866512670109
486,2016-09-23,8831.549805,8991.224084667056,8779.6125488,8568.001012932944
487,2016-09-26,8723.049805,8980.778672932924,8786.155029299998,8591.531385667073
488,2016-09-27,8706.400391,8964.379378052974,8792.847558599999,8621.315739147023
489,2016-09-28,8745.150391,8949.62010822225,8799.732568399999,8649.845028577747
490,2016-09-29,8591.25,8967.361141051402,8792.077587949998,8616.794034848594
491,2016-09-30,8611.150391,8976.420942016419,8783.325097749997,8590.229253483576
492,2016-10-03,8738.099609,8975.628182286333,8781.497558649997,8587.36693501366
493,2016-10-04,8769.150391,8973.211220654935,8779.472558649997,8585.733896645059
494,2016-10-05,8743.950195,8947.715260898045,8769.520068399997,8591.32487590195
495,2016-10-06,8709.549805,8924.675692527017,8759.100048899996,8593.524405272976
496,2016-10-07,8697.599609,8886.544899040087,8746.355029349997,8606.165159659908
497,2016-10-10,8708.799805,8867.450835513344,8738.460009849996,8609.469184186648
498,2016-10-13,8573.349609,8879.856308573595,8731.347509849995,8582.838711126395
499,2016-10-14,8583.400391,8886.79855218927,8724.187548949996,8561.576545710723
500,2016-10-17,8520.400391,8899.07703491432,8713.080078249997,8527.083121585674
501,2016-10-18,8677.900391,8891.850636649735,8707.982617349997,8524.114598050259
502,2016-10-19,8659.099609,8879.271548270523,8700.517578249997,8521.763608229472
503,2016-10-20,8699.400391,8871.893353717049,8696.692578249997,8521.491802782944
504,2016-10-21,8693.049805,8863.545492611676,8692.487548949995,8521.429605288315
505,2016-10-24,8708.950195,8834.924830144464,8684.562548949996,8534.200267755528
506,2016-10-25,8691.299805,8811.201999282499,8677.550048949995,8543.898098617492
507,2016-10-26,8615.25,8806.7772833601,8672.160058699996,8537.542834039892
508,2016-10-27,8615.25,8803.50457144834,8667.602539149997,8531.700506851654
509,2016-10-28,8638.0,8793.648818312528,8662.245019599995,8530.841220887463
510,2016-11-01,8626.25,8792.313825400153,8663.995019599995,8535.676213799838
511,2016-11-02,8514.0,8802.368040632398,8659.137500049996,8515.906959467593
512,2016-11-03,8484.950195,8804.32616571741,8646.480029349997,8488.633892982585
513,2016-11-04,8433.75,8803.175941407284,8629.710009799997,8456.24407819271
514,2016-11-07,8497.049805,8791.738732697275,8617.364990299995,8442.991247902715
515,2016-11-08,8543.549805,8780.745416305224,8609.064990299996,8437.384564294767
516,2016-11-09,8432.0,8779.31115923584,8595.785009849995,8412.25886046415
517,2016-11-10,8525.75,8764.601158345993,8586.632519599996,8408.663880854
518,2016-11-11,8296.299805,8793.174313665075,8572.780029399995,8352.385745134916
519,2016-11-15,8108.450195,8851.630154526149,8549.032519599996,8246.434884673843
520,2016-11-16,8111.600098000001,8889.032806408788,8528.592504949997,8168.152203491205
521,2016-11-17,8079.950195,8903.460452237978,8498.694995149996,8093.929538062012
522,2016-11-18,8074.100098000001,8908.500602364262,8469.445019599996,8030.3894368357305
523,2016-11-21,7929.100098000001,8917.611919223982,8430.930004949996,7944.248090676011
524,2016-11-22,8002.299805,8902.407251477887,8396.392504949996,7890.377758422104
525,2016-11-23,8033.299805,8870.973865541851,8362.609985449995,7854.246105358139
526,2016-11-24,7965.5,8839.489873605124,8326.319995199996,7813.150116794868
527,2016-11-25,8114.299805,8803.856387420863,8301.272485449994,7798.688583479124
528,2016-11-28,8126.899901999999,8762.372582870923,8276.854980549995,7791.337378229068
529,2016-11-29,8142.149901999999,8709.775610911238,8252.062475649995,7794.3493403887505
530,2016-11-30,8224.5,8654.45000785289,8231.974975649995,7809.499943447099
531,2016-12-01,8192.900391,8617.138648496339,8215.919995199994,7814.701341903651
532,2016-12-02,8086.799805,8580.174318043724,8196.012475699994,7811.850633356265
533,2016-12-05,8128.75,8549.075953585741,8180.762475699994,7812.4489978142465
534,2016-12-06,8143.149901999999,8500.074480140222,8163.067480549995,7826.060480959769
535,2016-12-07,8102.049805,8427.049303919232,8140.992480549995,7854.935657180759
536,2016-12-08,8246.849609,8388.636222529882,8131.734960999995,7874.833699470108
537,2016-12-09,8261.75,8308.639079697488,8118.534960999995,7928.430842302501
538,2016-12-12,8170.799805,8285.165013982876,8112.259960999994,7939.354908017113
539,2016-12-13,8221.799805,8297.604815409031,8117.927441499994,7938.250067590957
540,2016-12-14,8182.450195,8303.40166716377,8121.469946349995,7939.538225536221
541,2016-12-15,8153.600098000001,8306.526268262658,8125.152441499993,7943.778614737328
542,2016-12-16,8139.450195,8308.269451351109,8128.4199463499945,7948.570441348879
543,2016-12-19,8104.350098000001,8291.39220688604,8137.182446349994,7982.97268581395
544,2016-12-20,8082.399901999999,8284.417180260994,8141.187451199995,7997.957722138996
545,2016-12-21,8061.299805,8281.869958074194,8142.5874511999955,8003.304944325798
546,2016-12-22,7979.100098000001,8278.99712595582,8143.267456099995,8007.53778624417
547,2016-12-23,7985.75,8289.468480895512,8136.839965849996,7984.21145080448
548,2016-12-26,7908.25,8309.679429414715,8125.907470749995,7942.135512085275
549,2016-12-27,8032.850098000001,8308.628372102368,8120.442480549995,7932.256588997622
550,2016-12-28,8034.850098000001,8296.157405451364,8110.959985449995,7925.762565448625
551,2016-12-29,8103.600098000001,8287.635864812368,8106.494970799994,7925.35407678762
552,2016-12-30,8185.799805,8295.703609799755,8111.444970799994,7927.1863318002315
553,2017-01-02,8179.5,8300.626891280004,8113.982470799994,7927.338050319984
554,2017-01-03,8192.25,8305.966637272672,8116.437475699994,7926.908314127316
555,2017-01-04,8190.5,8313.084235110504,8120.859985449994,7928.635735789484
556,2017-01-05,8273.799805,8318.485578192398,8122.207495249994,7925.929412307591
557,2017-01-06,8243.799805,8315.049162550642,8121.309985499994,7927.570808449345
558,2017-01-09,8236.049805,8323.93659685618,8124.5724854999935,7925.208374143806
559,2017-01-10,8288.599609,8336.174642037375,8127.912475699994,7919.650309362613
560,2017-01-11,8380.650391,8374.002743275963,8137.8224854999935,7901.6422277240235
561,2017-01-12,8407.200195,8415.697576092425,8150.502490349994,7885.3074046075635
562,2017-01-13,8400.349609,8451.172239789359,8163.547461049993,7875.922682310628
563,2017-01-16,8412.799805,8485.675155620153,8178.969946399993,7872.264737179834
564,2017-01-17,8398.0,8512.800468732265,8194.749951299993,7876.699433867721
565,2017-01-18,8417.0,8538.838544735483,8212.534961049994,7886.231377364506
566,2017-01-19,8435.099609,8556.647391836097,8235.334936599993,7914.022481363889
567,2017-01-20,8349.349609,8555.959176251385,8253.514917049994,7951.070657848602
568,2017-01-23,8391.5,8538.304195649347,8277.677417049994,8017.050638450642
569,2017-01-24,8475.799805,8547.828234929322,8299.824902399992,8051.821569870662
570,2017-01-25,8602.75,8578.515850469545,8328.219897499994,8077.923944530443
571,2017-01-27,8641.25,8618.943941634008,8355.102392599994,8091.26084356598
572,2017-01-30,8632.75,8656.20477603712,8377.449902349994,8098.695028662867
573,2017-01-31,8561.299805,8670.467811059423,8396.539892599994,8122.6119741405655
574,2017-02-01,8716.400391,8714.119156265966,8422.747412149994,8131.375668034024
575,2017-02-02,8734.25,8751.361307700954,8449.934912149994,8148.508516599034
576,2017-02-03,8740.950195,8789.297007309136,8473.292431649996,8157.287855990855
577,2017-02-06,8801.049805,8829.968232764546,8501.154931649995,8172.341630535444
578,2017-02-07,8768.299805,8852.366792890041,8527.767431649994,8203.168070409947
579,2017-02-08,8769.049805,8872.957829015078,8551.789941449995,8230.622053884912
580,2017-02-09,8778.400391,8897.451064499845,8571.677441449994,8245.903818400144
581,2017-02-10,8793.549805,8921.48783422578,8590.994921949994,8260.502009674208
582,2017-02-13,8805.049805,8942.131786886957,8611.229931749993,8280.328076613028
583,2017-02-14,8792.299805,8956.690830705236,8630.204931749993,8303.71903279475
584,2017-02-15,8724.700195,8956.37538988338,8646.539941499994,8336.704493116607
585,2017-02-16,8778.0,8959.839215786886,8664.589941499993,8369.3406672131
586,2017-02-17,8821.700195,8966.245820142114,8683.919970799994,8401.594121457874
587,2017-02-20,8879.200195,8957.829646902494,8710.412500099996,8462.995353297498
588,2017-02-21,8907.849609,8948.841707137279,8736.229980549995,8523.618253962712
589,2017-02-22,8926.900391,8949.669122938887,8758.785009849995,8567.900896761103
590,2017-02-23,8939.5,8967.957465608935,8775.622509849996,8583.287554091057
591,2017-02-27,8896.700195,8977.050420607338,8788.395019599997,8599.739618592655
592,2017-02-28,8879.599609,8978.503019820797,8800.737500049996,8622.971980279195
593,2017-03-01,8945.799805,8969.645255867712,8819.962500049996,8670.27974423228
594,2017-03-02,8899.75,8974.503174191996,8829.129980499996,8683.756786807997
595,2017-03-03,8897.549805,8978.514625136748,8837.294970749996,8696.075316363243
596,2017-03-06,8963.450195,8992.705301018328,8848.419970749996,8704.134640481663
597,2017-03-07,8946.900391,9004.58726862954,8855.712500049996,8706.837731470452
598,2017-03-08,8924.299805,9009.420905754661,8863.512500049996,8717.60409434533
599,2017-03-09,8927.0,9012.819491542195,8871.410009799996,8730.000528057797
600,2017-03-10,8934.549805,9016.177528324393,8879.217480499996,8742.257432675598
601,2017-03-14,9087.0,9053.250378752364,8893.889990249996,8734.529601747628
602,2017-03-15,9084.799805,9082.758327567934,8907.877490249997,8732.99665293206
603,2017-03-16,9153.700195,9123.730377529218,8925.947509749998,8728.164641970778
604,2017-03-17,9160.049805,9148.05036014075,8947.714990249997,8747.379620359243
605,2017-03-20,9126.849609,9164.016832944404,8965.157470699996,8766.298108455589
606,2017-03-21,9121.5,9178.672532221513,8980.147460949996,8781.62238967848
607,2017-03-22,9030.450195,9181.510811016622,8987.709960949996,8793.90911088337
608,2017-03-23,9086.299805,9191.381547080326,8996.632470749995,8801.883394419665
609,2017-03-24,9108.0,9203.59999072491,9005.687451199996,8807.774911675082
610,2017-03-27,9045.200195,9207.080044123275,9010.972460949995,8814.864877776716
611,2017-03-28,9100.799805,9213.451556783415,9021.177441449994,8828.903326116573
612,2017-03-29,9143.799805,9221.951457168798,9034.387451249993,8846.823445331189
613,2017-03-30,9173.75,9238.320563645286,9045.784960999994,8853.249358354702
614,2017-03-31,9173.75,9247.201064243523,9059.484960999995,8871.768857756466
615,2017-04-03,9237.849609,9264.10429314714,9076.499951199996,8888.895609252852
616,2017-04-05,9265.150391,9289.168088851111,9091.584960999995,8894.001833148879
617,2017-04-06,9261.950195,9306.579994830709,9107.337451199995,8908.094907569282
618,2017-04-07,9198.299805,9304.329641314996,9121.037451199994,8937.745261084992
619,2017-04-10,9181.450195,9294.24806518531,9133.759960949996,8973.271856714682
620,2017-04-11,9237.0,9285.567327992138,9148.882470699997,9012.197613407856
621,2017-04-12,9203.450195,9290.206565192093,9154.704980449997,9019.2033957079
622,2017-04-13,9150.799805,9289.49357856429,9158.004980449998,9026.516382335705
624,2017-04-18,9105.150391,9289.176392377953,9155.577490249996,9021.97858812204
625,2017-04-19,9103.5,9288.329330792178,9152.749999999996,9017.170669207815
626,2017-04-20,9136.400391,9288.489666327037,9153.227539099997,9017.965411872956
627,2017-04-21,9119.400391,9288.491585145226,9153.122558649997,9017.753532154768
628,2017-04-24,9217.950195,9287.682873468108,9162.497558649997,9037.312243831886
629,2017-04-25,9306.599609,9308.826357645215,9173.512548849998,9038.19874005478
630,2017-04-26,9351.849609,9338.923661474886,9185.705029299997,9032.486397125109
631,2017-04-27,9342.150391,9353.993994218294,9200.552539099997,9047.111083981701
632,2017-04-28,9304.049805,9363.258995609005,9210.715039099998,9058.17108259099
633,2017-05-02,9313.799805,9374.971055509104,9219.215039099998,9063.459022690891
634,2017-05-03,9311.950195,9385.606097874834,9226.125048849997,9066.64399982516
635,2017-05-04,9359.900391,9403.53815662399,9235.432568399998,9067.326980176005
636,2017-05-05,9285.299805,9407.387161978404,9237.805078199997,9068.22299442159
637,2017-05-08,9314.049805,9412.874880623947,9240.250048899998,9067.625217176048
638,2017-05-09,9316.849609,9418.7895937876,9242.995019599995,9067.20044541239
639,2017-05-10,9407.299805,9442.407326500084,9253.445019599996,9064.482712699908
640,2017-05-11,9422.400391,9465.527732457582,9265.492529399995,9065.457326342408
641,2017-05-12,9400.900391,9482.06331758817,9273.687548949996,9065.311780311822
642,2017-05-15,9445.400391,9504.812674844232,9285.785058749996,9066.75744265576
643,2017-05-16,9512.25,9535.285742019756,9303.857568499996,9072.429394980236
644,2017-05-17,9525.75,9556.727673006128,9324.887548949995,9093.047424893863
645,2017-05-18,9429.450195,9552.407305569122,9341.185058699997,9129.962811830872
646,2017-05-19,9427.900391,9546.74347197814,9355.760058699996,9164.776645421853
647,2017-05-22,9438.25,9530.055973920693,9371.702539149996,9213.349104379298
648,2017-05-23,9386.150391,9520.985385028058,9380.112548949995,9239.239712871933
649,2017-05-24,9360.549805,9519.767607428836,9382.810058749996,9245.852510071156
650,2017-05-25,9509.75,9537.965020848784,9390.705078299996,9243.445135751208
651,2017-05-26,9595.099609,9574.556622958738,9403.352539199996,9232.148455441253
652,2017-05-29,9604.900391,9605.033718355931,9418.395068499996,9231.756418644061
653,2017-05-30,9624.549805,9635.083341909283,9433.932568499997,9232.78179509071
654,2017-05-31,9621.25,9658.464439026395,9449.397558749995,9240.330678473596
655,2017-06-01,9616.099609,9679.422179711857,9462.207519649995,9244.992859588134
656,2017-06-02,9653.5,9697.112768170242,9480.617529399995,9264.122290629748
657,2017-06-05,9675.099609,9716.889618977235,9498.670019599997,9280.450420222758
658,2017-06-06,9637.150391,9723.532795418236,9514.685058699997,9305.837321981759
659,2017-06-07,9663.900391,9740.080357739851,9527.515087999996,9314.949818260142
660,2017-06-08,9647.25,9751.698604675063,9538.757568449997,9325.816532224932
661,2017-06-09,9668.25,9762.174341911003,9552.125048899998,9342.075755888993
662,2017-06-12,9616.400391,9766.307561226293,9560.675048899997,9355.042536573701
663,2017-06-13,9606.900391,9770.703929410485,9565.407568449997,9360.111207489508
664,2017-06-14,9618.150391,9775.724616683867,9570.027587999997,9364.330559316128
665,2017-06-15,9578.049805,9772.218842875542,9577.457568499996,9382.696294124451
666,2017-06-16,9588.049805,9767.059866320222,9585.465039199995,9403.870212079768
667,2017-06-19,9657.549805,9766.729185021692,9596.430029449995,9426.1308738783
668,2017-06-20,9653.5,9749.890881669537,9609.797509899994,9469.704138130452
669,2017-06-21,9633.599609,9700.142877166893,9623.450000099994,9546.757123033096
670,2017-06-22,9630.0,9684.389718866469,9629.462500099995,9574.535281333521
671,2017-06-23,9574.950195,9686.67644008475,9628.455029399996,9570.233618715243
672,2017-06-27,9511.400391,9701.66129533986,9623.780029399995,9545.89876346013
673,2017-06-28,9491.25,9714.972356616769,9617.115039149996,9519.257721683223
674,2017-06-29,9504.099609,9721.334466953533,9611.257519599996,9501.18057224646
675,2017-06-30,9520.900391,9723.69577892394,9606.497558699997,9489.299338476054
676,2017-07-03,9615.0,9719.767777837162,9604.572558699996,9489.37733956283
677,2017-07-04,9613.299805,9711.92983826923,9601.482568499996,9491.035298730761
678,2017-07-05,9637.599609,9711.9830187394,9601.505029399996,9491.027040060591
679,2017-07-06,9674.549805,9713.875984863658,9602.037500099996,9490.199015336333
680,2017-07-07,9665.799805,9716.67424870404,9602.964990349994,9489.255731995949
681,2017-07-10,9771.049805,9741.780558618924,9608.104980599994,9474.429402581063
682,2017-07-11,9786.049805,9772.208456016291,9616.587451299993,9460.966446583694
683,2017-07-12,9816.099609,9806.260932342919,9627.047412199992,9447.833892057066
684,2017-07-13,9891.700195,9855.337660765885,9640.724902399994,9426.112144034103
685,2017-07-14,9886.349609,9894.745231338804,9656.139892599993,9417.534553861182
686,2017-07-17,9915.950195,9935.280981776785,9672.534912099994,9409.788842423204
687,2017-07-18,9827.150391,9952.526029207884,9681.014941399995,9409.503853592107
688,2017-07-19,9899.599609,9981.382678296362,9693.319921849996,9405.25716540363
689,2017-07-20,9873.299805,10002.700345807181,9705.304931649995,9407.909517492808
690,2017-07-21,9915.25,10028.877997633144,9719.567431649995,9410.256865666846
692,2017-07-25,9964.549805,10058.902543797923,9739.047412149994,9419.192280502064
693,2017-07-26,10020.650391,10089.105204534357,9764.509912149993,9439.91461976563
694,2017-07-27,10020.549805,10107.983129487226,9790.974902399994,9473.966675312762
695,2017-07-28,10014.5,10118.065593961092,9816.494921949994,9514.924249938897
696,2017-07-31,10077.099609,10133.42657684625,9844.304882849992,9555.183188853734
697,2017-08-01,10114.650391,10161.315652665806,9869.287402399994,9577.259152134182
698,2017-08-02,10081.5,10173.15806159202,9892.697412149993,9612.236762707968
699,2017-08-03,10013.650391,10169.471944770488,9911.499951249994,9653.5279577295
700,2017-08-04,10066.400391,10172.265836058295,9931.092480549994,9689.919125041693
701,2017-08-07,10057.400391,10163.02163834901,9950.672509849996,9738.323381350981
702,2017-08-08,9978.549805,10156.009173431185,9961.047509849996,9766.085846268807
703,2017-08-09,9908.049805,10146.025944772617,9967.147509849996,9788.269074927375
704,2017-08-10,9820.25,10145.503783058815,9967.355029399996,9789.206275741177
705,2017-08-11,9710.799805,10168.177802462806,9958.310009899995,9748.442217337184
706,2017-08-14,9794.150391,10174.013880458595,9953.700048999995,9733.386217541396
707,2017-08-16,9897.299805,10173.9104553103,9952.767529499994,9731.624603689686
708,2017-08-17,9904.150391,10171.134087782115,9956.617529499994,9742.100971217873
709,2017-08-18,9837.400391,10173.244577034466,9953.507568599995,9733.770560165523
710,2017-08-21,9754.349609,10182.360680261389,9947.560058799994,9712.7594373386
711,2017-08-22,9765.549805,10188.369064664821,9940.075049049994,9691.781033435167
712,2017-08-23,9852.5,10185.483034152976,9934.472558799995,9683.462083447013
713,2017-08-24,9857.049805,10176.138433780263,9926.292529499993,9676.446625219724
714,2017-08-28,9912.799805,10166.808841230246,9920.905029499994,9675.001217769743
715,2017-08-29,9796.049805,10157.780840188945,9909.982519749992,9662.18419931104
716,2017-08-30,9884.400391,10135.44606475307,9900.347558849993,9665.249052946916
717,2017-08-31,9917.900391,10103.254323634488,9890.510058849994,9677.765794065499
718,2017-09-01,9974.400391,10082.491283277894,9885.155078399994,9687.818873522094
719,2017-09-04,9912.849609,10068.582764372512,9880.115039299993,9691.647314227475
720,2017-09-05,9952.200195,10045.200289694012,9874.405029499994,9703.609769305976
721,2017-09-06,9916.200195,10016.606364545138,9867.345019699995,9718.083674854852
722,2017-09-07,9929.900391,10008.001288480737,9864.912548999995,9721.823809519254
723,2017-09-08,9934.799805,10011.520010078193,9866.250048999995,9720.980087921796
724,2017-09-11,10006.049805,10031.773910133326,9875.540039249994,9719.306168366662
725,2017-09-12,10093.049805,10059.326543681736,9894.652539249993,9729.97853481825
726,2017-09-13,10079.299805,10085.864763771355,9908.910009949994,9731.955256128633
727,2017-09-14,10086.599609,10112.164769168272,9918.375000149994,9724.585231131716
728,2017-09-15,10085.400391,10134.896471512819,9927.437500149994,9719.97852878717
729,2017-09-18,10153.099609,10169.063450443735,9943.222461049994,9717.381471656254
730,2017-09-19,10147.549805,10187.95140245076,9962.882470849992,9737.813539249224
