,Date,Price,Signal,Returns%
0,2014-12-12,8224.099609,BUY,-0.01999999999999602
1,2015-01-05,8378.400391,SELL,1.8354563314678671
2,2015-03-17,8723.299805,BUY,1.8150892402015728
3,2015-04-13,8834.0,SELL,3.086519040975574
4,2015-04-28,8285.599609,BUY,3.06590173716738
5,2015-05-22,8458.950195,SELL,5.2011930174289915
6,2015-06-09,8022.399901999999,BUY,5.1801527788255015
7,2015-06-25,8398.0,SELL,10.08255300658898
8,2015-08-26,7791.850098000001,BUY,10.060536495987662
9,2015-10-08,8129.350098000001,SELL,14.804786767210729
10,2015-11-02,8050.799805,BUY,14.781825809857295
11,2015-12-02,7931.350098000001,SELL,13.056192237108249
12,2015-12-10,7683.299805,BUY,13.033580998660824
13,2015-12-29,7928.950195,SELL,16.624160102530325
14,2016-01-11,7563.850098000001,BUY,16.60083527050982
15,2016-03-04,7485.350098000001,SELL,15.367637221549913
16,2016-09-29,8591.25,BUY,15.344563694105602
17,2016-12-12,8170.799805,SELL,9.67773572785103
18,2016-12-23,7985.75,BUY,9.655800180705455
19,2017-01-06,8243.799805,SELL,13.176554243995781
20,2017-06-29,9504.099609,BUY,13.153918933146983
21,2017-07-17,9915.950195,SELL,18.033718598966217
22,2017-08-14,9794.150391,BUY,18.01011185524642
23,2017-09-04,9912.849609,SELL,19.416435440775075
24,2017-09-28,9768.950195,BUY,19.39255215368692
25,2017-10-17,10234.450195,SELL,25.056707308263086
26,2017-11-15,10118.049805,BUY,25.031695966801436
27,2017-11-29,10361.299805,SELL,28.01199972569529
28,2017-12-06,10044.099609,BUY,27.986397325750147
29,2017-12-27,10490.75,SELL,33.65108027032156
30,2018-02-21,10397.450195,BUY,33.624350054267495
31,2018-04-12,10458.650391,SELL,34.38399113870409
32,2018-05-23,10430.349609,BUY,34.35711434047636
33,2018-06-13,10856.700195,SELL,39.82112097370205
34,2018-09-21,11143.099609,BUY,39.79315674950732
